 , C000, C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C014, C016, C017, C018, C019, C020, C022, C024, C025, C032, C036, C038, C040, C042, C043, C044, C045, C048, C051, C055, C062, C063
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
215.6, 197.2392, 107.9173, 592.425, 125.5419, 15.10625, 614.3646, 27.96276, 511.2391, 351.3102, 853.3997, 310.7386, 1119.539, 69.8399, 1555.999, 5813.409, 3447.721, 343.6496, 5572.105, 1567.107, 1914.111, 1.823674, 1487.172, 5394.238, 414.0682, 3613.517, 927.2523, 2401.252, 5284.852, 5006.266, 1945.9, 1201.271, 3240.689, 455.8462
215.7, 187.812, 102.6335, 620.7928, 119.9426, 14.36334, 584.7039, 26.71721, 482.6374, 332.8083, 811.7077, 294.6868, 1065.849, 66.92087, 1482.556, 5567.403, 3290.061, 326.9881, 5331.874, 1522.703, 1963.804, 1.747629, 1418.377, 5716.187, 391.6279, 3460.364, 884.435, 2339.492, 5067.597, 4800.742, 1856.933, 1149.574, 3227.285, 434.7153
215.8, 178.8354, 97.60831, 645.2894, 114.5931, 13.65696, 556.4751, 25.52714, 455.6358, 315.2808, 772.0525, 279.4642, 1014.735, 64.12384, 1412.579, 5711.612, 3224.68, 311.1344, 5200.65, 1454.177, 1874.749, 1.674755, 1352.765, 5477.436, 370.4037, 3539.985, 843.5949, 2233.044, 5028.788, 4955.92, 1774.055, 1100.102, 3089.694, 430.9233
215.9, 170.2878, 92.82919, 613.3578, 109.4821, 12.98532, 529.6092, 24.39008, 430.1449, 298.6764, 734.3346, 265.028, 994.9871, 61.44371, 1345.906, 5678.925, 3077.219, 296.0493, 4976.434, 1388.735, 1789.733, 1.604919, 1361.431, 5248.656, 350.3298, 3389.949, 847.136, 2131.439, 5114.247, 5004.165, 1696.495, 1052.759, 3367.132, 410.9477
216, 162.1488, 88.28406, 583.0064, 104.5992, 12.34672, 504.0403, 23.30366, 455.9518, 282.9465, 698.4594, 251.3375, 947.2707, 58.87561, 1282.379, 5436.761, 2936.501, 281.6956, 4773.429, 1326.238, 1708.573, 1.537996, 1298.453, 5294.71, 331.3438, 3246.272, 808.0182, 2034.457, 4949.885, 4798.727, 1621.399, 1007.453, 3223.578, 391.898
216.1, 154.3987, 83.96147, 635.6535, 99.93394, 11.73951, 479.7059, 22.26564, 430.4431, 268.045, 780.3871, 346.0752, 901.8427, 56.41484, 1221.851, 5409.673, 2802.218, 268.0379, 4732.686, 1393.81, 1631.092, 1.473863, 1238.388, 5073.562, 313.3867, 3284.101, 770.7067, 2018.249, 4817.624, 4669.609, 1547.268, 964.0973, 3086.144, 373.7314
216.2, 147.0191, 79.85053, 604.1988, 95.47681, 11.16217, 456.5463, 21.27386, 481.8113, 253.9282, 742.2621, 328.1981, 858.5932, 54.05692, 1164.18, 5390.802, 2914.292, 255.0423, 4541.612, 1331.084, 1557.126, 1.412405, 1181.101, 4861.652, 296.4028, 3144.91, 750.6886, 1926.417, 5200.374, 4851.274, 1476.527, 922.6072, 2954.57, 366.8319
216.3, 139.9922, 75.94087, 574.3006, 91.21846, 10.61323, 434.5048, 20.32626, 454.8559, 240.555, 705.9996, 311.2444, 817.4178, 51.79755, 1109.23, 5230.703, 2781.025, 242.6768, 4368.797, 1271.182, 1589.855, 1.353509, 1331.318, 4658.592, 280.3394, 3011.618, 798.1504, 1838.764, 5134.711, 5086.913, 1409.02, 882.9027, 3119.625, 349.8273
216.4, 133.3012, 153.9127, 581.994, 87.15004, 10.09128, 413.5274, 19.42086, 429.4086, 227.886, 671.5086, 295.1664, 778.2171, 49.63261, 1056.875, 5290.388, 2653.852, 230.9109, 4303.593, 1213.975, 1562.844, 1.297069, 1269.733, 4691.222, 265.1465, 3426.064, 761.2946, 1755.099, 4923.628, 4878.078, 1344.599, 1090.782, 2986.623, 333.6109
216.5, 171.0543, 146.3768, 626.8617, 83.26308, 127.7166, 393.5628, 18.55579, 428.0223, 215.8843, 638.7027, 279.9191, 740.8963, 47.55817, 1006.99, 5268.943, 2532.494, 219.7154, 4306.988, 1159.342, 1491.973, 1.242983, 1260.582, 4495.281, 250.7769, 3291.916, 790.7022, 1781.646, 5154.547, 4947.47, 1283.124, 1062.068, 2859.292, 318.1462
216.6, 162.8786, 139.2099, 595.842, 79.54948, 198.145, 374.5621, 17.72926, 404.0763, 204.5147, 722.5927, 360.2547, 705.3653, 45.57042, 959.4605, 5043.856, 2416.686, 209.0627, 4209.953, 1145.441, 1424.315, 1.191152, 1202.269, 4307.524, 237.1862, 3152.394, 754.1904, 1700.58, 4971.926, 4838.633, 1267.679, 1016.362, 2950.921, 303.3984
216.7, 172.9925, 132.3939, 566.3574, 76.0015, 188.4004, 356.4787, 16.93954, 416.6881, 193.7438, 727.9807, 341.645, 671.5383, 43.66575, 914.1741, 4948.645, 2426.133, 198.9265, 4028.448, 1124.752, 1359.725, 1.141482, 1146.653, 4502.788, 224.3319, 3018.785, 808.631, 1623.202, 4873.343, 4639.991, 1209.72, 972.6224, 2858.381, 289.3343
216.8, 164.7242, 177.3125, 553.4514, 72.61177, 306.201, 339.2683, 16.185, 393.3761, 183.5402, 735.6035, 376.3934, 768.7432, 41.84069, 871.0251, 5083.524, 2480.689, 189.2817, 3878.371, 1083.661, 1338.428, 1.093884, 1093.61, 4314.717, 212.1743, 2911.674, 782.0551, 1549.346, 5103.424, 4770.524, 1224.092, 956.1255, 2974.955, 377.7519
216.9, 156.851, 168.6309, 526.0644, 69.37322, 291.1423, 322.8889, 15.46407, 371.3683, 173.874, 796.2221, 439.0142, 731.8768, 40.09192, 829.9128, 4964.408, 2468.526, 180.1045, 3711.162, 1168.131, 1277.733, 1.04827, 1092.014, 4134.501, 200.6756, 2788.267, 766.1643, 1478.849, 5176.625, 4827.588, 1250.216, 946.8621, 2955.435, 360.2411
217, 149.3542, 297.7781, 500.0326, 66.27912, 276.8242, 307.3002, 14.77525, 350.5918, 164.7168, 757.3234, 416.3361, 696.7783, 38.41623, 924.7036, 5092.854, 2521.311, 171.3723, 3620.381, 1148.83, 1219.791, 1.004558, 1041.499, 4200.591, 189.8001, 2817.99, 874.6571, 1599.72, 5038.931, 4800.604, 1314.415, 947.7545, 2971.22, 403.7738
217.1, 142.2157, 283.1982, 475.2889, 63.32302, 263.2102, 292.4641, 14.11711, 330.9776, 156.0419, 720.3251, 394.8295, 663.3631, 36.81059, 881.0577, 4883.891, 2406.014, 215.8135, 3484.221, 1097.129, 1291.76, 0.9626694, 993.3203, 4115.252, 179.5139, 2722.185, 834.2685, 1526.932, 4831.786, 4603.522, 1254.32, 906.9677, 3129.186, 385.0567
217.2, 135.4184, 269.3322, 451.7697, 60.49876, 315.8755, 278.3443, 13.48829, 312.4608, 147.8239, 685.1343, 374.4338, 631.5504, 35.27205, 839.4719, 4854.051, 2295.989, 225.1726, 3334.005, 1047.755, 1320.703, 0.9225271, 1076.093, 4482.673, 169.7852, 2614.392, 887.6813, 1457.456, 4633.156, 4414.532, 1196.972, 867.9362, 2995.777, 380.6062
217.3, 128.946, 256.1451, 454.303, 57.80046, 300.341, 264.9062, 12.88748, 353.5708, 140.0387, 651.6627, 355.0917, 614.7283, 33.79781, 799.8489, 4750.653, 2190.996, 214.2553, 3292.744, 1051.183, 1260.811, 0.8840588, 1026.314, 4295.443, 160.5838, 2503.586, 892.5495, 1426.436, 4635.678, 4551.621, 1206.842, 1024.94, 2956.875, 362.963
217.4, 122.7829, 243.6036, 438.8647, 55.22251, 285.5704, 252.1169, 12.31343, 333.79, 132.6635, 619.8264, 336.7488, 603.5259, 32.3852, 762.0961, 4778.283, 2090.804, 203.8674, 3179.573, 1062.037, 1203.636, 0.8471945, 978.8384, 4116.033, 151.881, 2684.667, 851.3347, 1361.532, 4572.147, 4455.102, 1151.665, 990.1181, 2830.812, 418.8543
217.5, 116.9144, 231.6762, 440.0257, 52.75954, 271.5263, 239.945, 11.76495, 315.1158, 125.6767, 589.5453, 319.3534, 574.5828, 31.03162, 726.1252, 4765.139, 1995.194, 193.983, 3042.492, 1014.242, 1149.054, 0.8118674, 933.5586, 4124.777, 143.6498, 2570.883, 939.3115, 1299.582, 4384.19, 4401.29, 1099.011, 1009.965, 2797.66, 399.4382
217.6, 111.3264, 220.3329, 418.2515, 50.40642, 285.8165, 228.3607, 11.2409, 297.4864, 119.0579, 652.915, 302.8566, 547.0276, 29.73462, 691.8522, 4792.727, 1903.956, 184.578, 2911.32, 968.5981, 1096.947, 0.7780135, 890.3734, 4019.754, 135.8648, 2547.985, 895.9374, 1291.204, 4203.96, 4220.603, 1048.764, 1010.494, 3038.792, 380.9221
217.7, 106.0055, 209.5449, 397.5547, 48.15825, 271.7603, 217.3358, 10.74019, 280.8433, 112.7877, 863.2787, 287.212, 520.7939, 28.49183, 659.1968, 4587.983, 1816.89, 175.6289, 2785.804, 997.0792, 1305.365, 0.7455712, 853.0432, 4372.959, 128.5016, 2585.176, 920.0034, 1232.453, 4031.14, 4047.333, 1000.814, 1152.21, 2942.557, 558.0473
217.8, 100.9389, 343.269, 393.7364, 46.01035, 258.3953, 206.8431, 10.26179, 265.1312, 106.8476, 849.9119, 272.3755, 495.8184, 27.30098, 628.0828, 4639.279, 1733.806, 167.1137, 2665.699, 952.2076, 1375.316, 0.7144817, 994.8211, 4688.877, 121.5375, 2829.088, 877.5208, 1176.376, 3865.423, 3881.176, 1155.671, 1102.624, 2817.104, 532.1788
217.9, 96.1144, 326.4618, 374.2527, 43.95825, 245.6876, 196.8569, 9.804697, 250.2982, 101.2205, 808.3902, 258.3055, 494.7454, 26.15991, 598.4374, 4478.244, 1654.521, 159.0113, 2550.772, 982.0126, 1320.337, 0.6846886, 948.8019, 4493.034, 114.9508, 2709.182, 837, 1211.002, 3706.52, 3858.456, 1102.834, 1055.173, 2697, 507.5094
218, 91.52054, 310.4775, 355.7332, 41.99768, 233.6049, 187.3529, 9.367965, 236.2951, 95.88963, 768.897, 244.9622, 520.6671, 25.06653, 570.1912, 4502.841, 1578.861, 151.3018, 2440.8, 940.0299, 1260.462, 0.6561379, 904.9116, 4305.371, 108.7211, 2594.358, 861.316, 1155.9, 4347.055, 4087.374, 1052.412, 1009.763, 2763.1, 483.9836
218.1, 87.14624, 295.2758, 466.1854, 40.12455, 222.1164, 178.3078, 8.950686, 223.0753, 90.83955, 731.3333, 232.3082, 495.6976, 24.01884, 543.2782, 4519.79, 1506.662, 143.9661, 2369.95, 897.7258, 1208.902, 0.6287777, 863.0515, 4125.546, 102.829, 2602.644, 821.5435, 1183.694, 4233.781, 3919.573, 1004.296, 966.3079, 2645.298, 562.3773
218.2, 175.1885, 280.8185, 443.1166, 38.33496, 211.1929, 169.6993, 8.551993, 210.5952, 86.05544, 771.47, 220.3079, 471.9255, 23.01495, 517.6355, 4521.925, 1437.764, 136.986, 2272.177, 857.3255, 1154.081, 0.6025584, 838.7567, 4046.269, 97.25622, 2532.054, 783.6075, 1161.237, 4059.735, 3781.532, 958.379, 924.7227, 2532.519, 549.0407
218.3, 166.8152, 267.0689, 456.2875, 36.62519, 200.8066, 161.5064, 8.171061, 198.8132, 81.52329, 960.9902, 208.9275, 449.2935, 22.05302, 493.2032, 4433.045, 1372.016, 130.3444, 2256.643, 876.6495, 1101.746, 0.5774324, 799.9569, 4114.291, 91.98545, 2424.737, 798.73, 1108.4, 4056.705, 3742.878, 914.5617, 884.9271, 2523.337, 547.0257
218.4, 158.8421, 253.9926, 433.7086, 34.99167, 190.9311, 153.7091, 7.807096, 187.6905, 77.22983, 914.042, 198.1349, 427.7469, 21.13129, 469.924, 4510.89, 1309.275, 124.0247, 2159.352, 837.1977, 1159.711, 0.5533541, 863.5172, 3942.447, 87.00033, 2530.158, 761.8475, 1057.967, 4105.017, 3823.525, 872.7478, 1031.183, 2469.194, 521.6681
218.5, 151.2502, 288.5821, 412.2469, 33.43102, 181.5413, 146.2882, 7.459342, 177.19, 73.16248, 910.9941, 187.8999, 407.2335, 20.24808, 447.7437, 4459.059, 1249.404, 118.0115, 2094.177, 799.5214, 1107.12, 0.5302798, 823.572, 3862.464, 82.28537, 2574.183, 796.8209, 1009.829, 3998.538, 3698.99, 832.8456, 1115.269, 2549.448, 497.4859
218.6, 144.021, 274.4525, 421.3098, 31.93996, 211.8126, 139.2256, 7.127079, 167.2769, 69.30935, 911.8574, 178.1936, 448.2385, 19.40179, 426.6102, 4268.569, 1192.27, 112.2898, 2003.89, 763.5405, 1205.267, 0.5081677, 785.4745, 3916.653, 77.82594, 2470.069, 804.1728, 963.8813, 3834.162, 3600.468, 794.7678, 1067.274, 2478.775, 491.6411
218.7, 137.1375, 261.0147, 400.4616, 30.51542, 201.3958, 132.504, 6.809617, 157.9185, 65.65914, 867.3094, 168.9886, 426.7425, 18.59087, 406.4742, 4161.338, 1137.748, 106.8456, 1983.333, 729.179, 1150.611, 0.4869777, 789.7762, 3753.064, 73.60819, 2365.38, 767.0389, 920.0241, 3783.815, 3723.444, 758.4309, 1021.343, 2380.478, 468.8509
218.8, 130.5829, 248.2348, 410.0056, 29.1544, 191.4913, 126.1068, 6.506294, 295.0646, 62.20117, 888.921, 160.2592, 406.2773, 17.81385, 387.2887, 4112.343, 1085.72, 101.6652, 1897.825, 696.3638, 1098.433, 0.4666713, 850.1108, 3597.298, 69.61902, 2265.127, 731.6198, 878.1624, 3699.802, 3570.584, 786.618, 977.3896, 2289.546, 462.065
218.9, 152.7309, 236.0807, 389.7168, 27.85409, 182.0739, 120.0185, 6.216483, 278.557, 58.92532, 901.0013, 151.9807, 386.7935, 17.0693, 369.0087, 3997.626, 1036.072, 101.6449, 1860.977, 665.0253, 1048.622, 0.4472117, 810.7858, 4064.769, 65.84604, 2169.124, 697.8361, 838.2054, 3547.707, 3424, 750.6537, 1032.475, 2682.981, 573.0684
219, 145.431, 224.5217, 418.3765, 26.61178, 224.9384, 114.2242, 5.939581, 262.9729, 55.82199, 856.9837, 144.1299, 368.2442, 16.35587, 351.5915, 4075.023, 988.6932, 96.71676, 1780.744, 635.0972, 1082.073, 0.4285634, 773.2798, 4045.831, 62.27753, 2345.11, 665.6125, 800.0666, 3401.864, 3283.433, 716.3337, 988.0424, 2668.04, 546.5036
219.1, 138.48, 213.5286, 397.6735, 25.42487, 272.1907, 108.7096, 5.675013, 248.2606, 52.8821, 815.1166, 136.6846, 350.5844, 15.67226, 334.9964, 3960.386, 943.4814, 114.2961, 1703.97, 773.0058, 1093.753, 23.68072, 737.5089, 3876.846, 58.90242, 2245.717, 770.8658, 866.3837, 3653.072, 3239.405, 683.5828, 970.7051, 2554.291, 533.9385
219.2, 131.8612, 203.0737, 377.995, 24.2909, 258.8046, 103.4612, 5.42223, 315.7202, 50.09704, 775.2948, 129.6239, 333.7715, 15.01722, 319.1846, 4092.213, 900.337, 108.7546, 1675.71, 758.4194, 1121.013, 22.69326, 703.3927, 3714.92, 55.71022, 2150.536, 735.2699, 826.9626, 3593.623, 3496.228, 652.3293, 966.405, 2491.044, 509.1876
219.3, 127.3495, 193.1308, 359.2903, 23.2075, 246.0768, 98.46626, 5.180707, 298.057, 47.45865, 737.4185, 122.9279, 317.7649, 14.38956, 304.1191, 4076.002, 859.1655, 103.4817, 1603.465, 724.2883, 1148.107, 21.74698, 722.7297, 3767.021, 52.69102, 2452.02, 701.3177, 789.3353, 3495.821, 3352.696, 622.5047, 994.3102, 2438.579, 491.7006
219.4, 121.2627, 183.6747, 341.5111, 22.17243, 360.8752, 93.71243, 4.949941, 324.6558, 47.69242, 735.9987, 116.5778, 302.5259, 13.78813, 289.7647, 4042.596, 819.8768, 98.46449, 1534.335, 720.982, 1096.043, 20.84015, 689.2972, 3711.794, 49.83545, 2369.751, 668.9333, 920.0119, 3604.366, 3276.53, 691.1586, 951.5199, 2334.613, 479.5331
219.5, 115.4669, 174.6815, 324.6118, 21.18352, 343.1276, 89.18811, 4.729455, 306.4926, 45.18067, 700.0421, 110.5558, 288.0177, 13.21184, 276.0879, 3873.896, 782.3848, 93.69052, 1468.184, 688.5357, 1096.475, 19.97114, 673.8755, 3734.01, 47.13463, 2323.918, 647.4581, 878.1508, 3456.194, 3243.07, 659.5587, 910.5711, 2484.348, 591.9567
219.6, 109.948, 166.1288, 308.5487, 20.23872, 326.2529, 84.88222, 4.51879, 289.3456, 77.03773, 665.8422, 104.8448, 274.2053, 12.65964, 263.0565, 3998.037, 746.6072, 89.14803, 1404.886, 657.5496, 1160.034, 21.30357, 642.7029, 3727.795, 44.58018, 2310.313, 617.5607, 838.1943, 3314.113, 3109.931, 632.3876, 871.3845, 2378.431, 597.5403
219.7, 162.2946, 157.9947, 293.2804, 19.33605, 339.1921, 80.78421, 4.317508, 273.158, 72.98051, 633.3131, 99.42886, 261.0553, 12.13051, 250.6403, 3844.504, 712.4656, 84.82577, 1344.317, 627.9579, 1149.733, 20.41524, 803.4974, 3613.611, 42.16418, 2212.394, 589.0439, 800.056, 3260.481, 3093.891, 603.4748, 833.8843, 2360.976, 569.8411
219.8, 154.5376, 150.2589, 278.7677, 18.47365, 322.5109, 76.88405, 4.125193, 337.4428, 69.13696, 602.3732, 94.70113, 248.536, 11.62351, 238.8101, 3915.681, 679.8854, 80.71307, 1344.145, 822.5869, 1097.595, 19.56395, 766.3286, 3663.728, 39.8791, 2299.714, 561.8439, 763.6529, 3454.112, 3299.86, 664.2567, 882.4409, 2268.262, 543.4259
219.9, 147.1514, 142.9019, 264.9732, 17.64971, 306.6501, 73.17218, 3.941443, 435.8199, 65.49583, 572.9448, 89.80916, 236.617, 11.13769, 227.5383, 3764.462, 648.7949, 76.79977, 1286.195, 785.5681, 1047.821, 18.74815, 730.8792, 3541.145, 37.71786, 2381.179, 535.9, 728.9062, 3312.117, 3170.848, 633.8867, 921.4633, 2296.294, 518.2352
220, 154.4389, 135.9051, 251.8612, 16.86252, 291.5693, 69.63952, 3.765879, 411.4376, 91.49533, 544.9542, 85.1699, 225.2696, 10.67218, 216.7985, 3805.9, 728.5786, 73.0762, 1246.868, 750.2152, 1020.907, 17.96638, 697.0696, 3460.032, 35.67376, 2280.257, 597.97, 695.7405, 3428.21, 3040.674, 604.9053, 881.8079, 2198.394, 494.2122
220.1, 147.0573, 129.2509, 239.3981, 16.11044, 277.2301, 66.27741, 3.598135, 388.4194, 86.67669, 518.3309, 122.277, 214.4664, 10.22612, 206.5656, 3643.314, 735.4818, 69.53317, 1193.112, 739.0082, 974.6113, 17.2172, 664.8241, 3367.665, 33.74043, 2183.612, 570.3578, 664.0839, 3305.063, 3047.065, 577.249, 843.8592, 2191.694, 500.9356
220.2, 140.0286, 122.9225, 227.5517, 15.3919, 305.4073, 387.3072, 3.437862, 366.6889, 137.3012, 493.0084, 115.9605, 383.6407, 9.798709, 329.4067, 3709.641, 901.5578, 66.16192, 1391.294, 716.3745, 1104.167, 16.49926, 928.062, 3613.725, 31.91188, 2201.98, 544.0208, 755.7188, 3335.747, 3102.786, 716.6979, 807.5436, 2278.151, 477.7145
220.3, 133.3358, 116.9039, 216.2915, 23.90485, 290.3877, 501.8645, 3.284729, 391.6382, 175.7186, 468.9229, 109.9704, 559.9562, 9.389161, 505.3645, 3770.396, 1461.543, 144.5339, 1565.895, 684.1355, 1252.588, 15.81126, 1022.383, 3505.985, 30.18242, 2327.629, 522.8939, 1046.925, 3448.153, 3419.416, 754.1967, 882.398, 2181.025, 455.5699
220.4, 176.493, 111.1801, 205.5885, 22.83867, 276.1066, 477.6351, 3.138417, 544.742, 320.6814, 446.0141, 104.2896, 546.7427, 8.996731, 637.5847, 3609.326, 1798.946, 214.4781, 1839.57, 745.165, 1210.594, 15.15195, 975.0889, 3672.745, 28.5467, 2228.977, 569.14, 1139.167, 3775.012, 3568.45, 953.0864, 844.4239, 2471.74, 607.6868
220.5, 168.0574, 105.7364, 195.4152, 65.51878, 262.5279, 572.3488, 2.998621, 584.4836, 379.3631, 424.2245, 98.90237, 520.5226, 8.620703, 631.5336, 3644.724, 2057.242, 204.0794, 2115.983, 749.6018, 1419.179, 14.52013, 1063.541, 3755.728, 256.8519, 2204.515, 634.4252, 1295.317, 3818.256, 3939.087, 1049.178, 808.084, 2516.086, 602.2897
220.6, 167.2876, 100.5593, 185.7452, 68.57195, 249.617, 640.2126, 2.865053, 588.9456, 359.3838, 403.4994, 93.79337, 600.2654, 8.260391, 1083.255, 3622.1, 2306.329, 206.1526, 2307.971, 889.1016, 1354.823, 13.91466, 1188.224, 4061.962, 242.9319, 2615.924, 605.1297, 1324.101, 3804.053, 4047.345, 1257.753, 872.7862, 2408.815, 574.3703
220.7, 159.292, 95.63573, 176.5538, 99.13715, 237.341, 907.3439, 2.737435, 950.852, 450.624, 460.3662, 88.9483, 796.3651, 7.915139, 1401.643, 3795.702, 2637.098, 301.3539, 2396.056, 849.0894, 1773.122, 13.33443, 1133.259, 4214.204, 229.7663, 2505.053, 649.6365, 1613.748, 4083.576, 4134.205, 1298.184, 835.2257, 2319.464, 547.7451
220.8, 266.8396, 90.95319, 167.8172, 94.71555, 225.6688, 863.5385, 2.6155, 1075.225, 477.8532, 437.8755, 84.3535, 981.7357, 7.584317, 1667.031, 3761.022, 2872.598, 286.743, 2949.544, 942.3959, 1825.947, 12.7784, 1125.735, 4587.022, 259.2302, 2398.881, 790.4321, 1570.992, 4053.142, 4248.675, 1560.501, 1040.299, 2629.876, 522.3542
220.9, 254.0858, 86.49992, 159.5129, 92.05759, 214.5706, 955.2565, 2.498998, 1150.431, 452.6868, 416.4835, 79.99606, 934.6548, 34.15916, 1750.818, 3792.793, 2991.67, 430.4286, 3272.751, 899.9853, 1753.136, 12.24556, 1239.862, 4677.369, 421.8211, 2454.454, 764.5966, 1499.511, 4146.763, 4245.96, 1523.137, 1035.659, 2517.754, 498.1402
221, 241.9415, 82.26469, 151.6196, 87.95174, 204.0182, 909.1379, 2.387684, 1086.069, 501.4865, 503.8429, 75.86372, 948.5907, 55.13398, 1668.18, 3738.998, 3389.597, 409.5597, 3371.413, 859.4833, 1918.876, 11.73493, 1182.508, 4848.302, 428.7981, 2768.229, 729.2902, 1765.953, 4273.224, 4246.062, 1453.499, 1178.729, 2410.412, 624.9626
221.1, 230.3778, 78.23683, 144.1168, 287.3492, 193.9847, 865.2458, 2.281329, 1025.308, 570.1204, 479.2281, 71.94483, 1092.128, 52.82959, 1775.969, 3718.047, 3429.674, 415.064, 3584.854, 1012.831, 2002.42, 11.2456, 1370.726, 5088.174, 405.5595, 2650.903, 824.1975, 1685.601, 4304.538, 4230.933, 1493.524, 1128.002, 2511.823, 764.7651
221.2, 219.3667, 74.40618, 136.9853, 274.5331, 184.4447, 1019.169, 2.179711, 1000.25, 540.0948, 455.8159, 68.22839, 1260.607, 55.83045, 1754.306, 3917.61, 3489.16, 477.1162, 3556.82, 967.2505, 2203.533, 10.77667, 1645.58, 5369.834, 383.5803, 2664.967, 786.139, 1974.89, 4366.728, 4233.821, 1594.061, 1079.458, 2404.734, 758.2702
221.3, 208.8819, 70.76309, 130.2067, 398.4341, 271.2795, 969.965, 2.08262, 1046.337, 511.6505, 433.5475, 74.90691, 1237.583, 53.49695, 1913.221, 3873.756, 3800.496, 474.7317, 3779.327, 1048.239, 2103.608, 10.32729, 1573.62, 5145.549, 362.7923, 2699.177, 749.8378, 1986.901, 4216.677, 4373.914, 1614.089, 1106.138, 2735.067, 723.1202
221.4, 350.6032, 67.29837, 123.7636, 395.9366, 257.9382, 923.1363, 1.989853, 1061.26, 561.3647, 458.3347, 96.45597, 1340.44, 51.26099, 1879.517, 3839.728, 3626.704, 451.7148, 4038.889, 1026.356, 2117.258, 9.896657, 1589.975, 5459.844, 463.9517, 2814.537, 715.213, 2074.622, 4351.228, 4413.559, 1750.103, 1160.593, 2618.46, 689.5997
221.5, 333.8458, 64.00329, 117.6393, 378.2774, 245.253, 951.773, 1.901219, 1001.886, 653.4457, 464.7002, 91.47335, 1339.129, 88.03574, 2017.538, 3955.748, 3921.239, 587.5478, 4068.769, 1069.476, 2164.226, 9.483977, 1516.424, 5693.993, 595.9695, 2733.887, 682.187, 2253.167, 4369.409, 4374.288, 1670.088, 1112.703, 2530.97, 657.633
221.6, 317.8894, 60.86954, 111.818, 361.4059, 233.1917, 905.8226, 1.816532, 1108.911, 619.0317, 441.9977, 86.74812, 1274.909, 84.35619, 2003.335, 4060.676, 4045.852, 643.6458, 4332.53, 1021.346, 2504.511, 10.38397, 1604.757, 5726.743, 630.2123, 2844.187, 650.686, 2158.908, 4546.432, 4441.572, 1824.974, 1064.818, 2819.092, 880.8215
221.7, 302.6956, 57.88924, 106.2848, 345.2869, 221.7235, 1019.194, 1.735618, 1180.314, 586.4301, 497.1169, 218.6635, 1411.519, 80.83043, 1962.281, 3894.018, 3922.473, 612.4391, 4443.984, 1085.938, 2390.937, 9.950971, 1530.523, 5666.142, 596.0581, 2741.577, 649.337, 2127.256, 4777.254, 4569.757, 1824.15, 1223.54, 2817.924, 839.9906
221.8, 313.4766, 55.05485, 101.0254, 420.5335, 210.8193, 969.9886, 1.658308, 1272.523, 562.6522, 472.8307, 207.368, 1343.828, 77.45203, 2144.717, 4012.491, 3835.621, 582.7456, 4526.81, 1110.92, 2461.183, 33.44406, 1459.723, 6037.073, 563.7549, 2805.278, 940.4948, 2339.993, 4831.444, 4768.453, 1819.837, 1170.884, 3157.284, 801.0525
221.9, 298.4937, 52.35924, 96.02622, 401.7773, 200.4514, 1046.901, 1.584442, 1201.33, 533.0199, 449.731, 196.656, 1669.004, 135.9193, 2057.543, 3938.244, 3911.933, 589.9796, 4920.821, 1060.926, 2349.573, 32.04948, 1392.198, 5979.45, 626.3248, 2937.273, 897.066, 2357.677, 4646.701, 4635.664, 1781.202, 1279.497, 3022.677, 777.9711
222, 284.227, 49.79562, 91.27445, 488.0261, 190.5933, 1011.163, 1.513866, 1134.121, 504.9482, 597.4197, 186.4974, 1609.214, 130.2384, 2114.738, 3913.894, 4233.042, 561.375, 4708.669, 1026.931, 2336.968, 30.71305, 1597.999, 5976.087, 592.3813, 3012.801, 855.6426, 2412.764, 4823.363, 4554.087, 2031.848, 1262.573, 3006.484, 741.9079
222.1, 270.6422, 47.35751, 86.75782, 466.2597, 181.2201, 1098.977, 1.446434, 1070.672, 478.3548, 568.2333, 176.8635, 1757.941, 185.743, 2225.764, 3936.541, 4118.904, 534.1572, 4924.196, 980.7156, 2412.51, 29.43235, 1524.078, 6304.984, 560.2773, 2885.108, 860.6558, 2302.982, 4625.08, 4536.738, 1938.952, 1208.238, 3207.359, 707.5164
222.2, 397.0748, 45.03878, 82.46469, 445.4642, 172.3078, 1045.919, 1.382005, 1106.184, 491.2155, 613.706, 253.1013, 1673.636, 177.9797, 2221.152, 4110.096, 4219.768, 508.2591, 5009.856, 1002.653, 2336.712, 28.20506, 1453.576, 6178.438, 529.9133, 2934.263, 820.9138, 2425.158, 4637.552, 4548.791, 1903.832, 1176.779, 3070.616, 674.7192
