 , C001, C002, C003, C004, C005, C009, C011, C012, C013, C014, C015, C018, C021, C022, C025, C028, C029, C030, C031, C032, C033, C034, C036, C037, C038, C041, C042, C043, C045, C047, C048, C049, C050, C051, C052, C053, C055, C056, C057, C058, C059, C060, C067, C071, C072, C074, C077, C078, C084, C085, C087, C088, C089, C090, C094, C102, C107, C129, C134, C136
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
3.8, 464.9934, -1.907349e-06, 106.0205, 454.9382, 196.364, 156.3125, 454.2312, 298.92, 372.8626, 706.384, 265.0974, 831.6536, 209.8377, 256.2913, -4.577637e-05, 512.9073, 41.39178, 1061.034, 528.4179, 612.9614, 590.7356, 71.12143, 606.475, 1304.467, 2432.448, 474.5396, 705.2219, 549.7625, 590.9362, 516.1893, 55.34796, 59.96607, 650.6715, 48.84457, 713.0391, 968.7642, 168.5881, 186.5196, 678.251, 1283.217, 970.0629, 663.3141, 161.5198, 311.6539, 545.7218, 1042.336, 788.4404, 258.9316, 481.3247, 113.2534, 596.1155, 909.7565, 505.7512, 401.7087, 69.4453, 1500.942, 1054.474, 1129.102, 1540.629, 892.9681
3.9, 443.9688, -1.907349e-06, 101.194, 454.7293, 187.4665, 149.2197, 524.2663, 285.3737, 355.3138, 677.1776, 328.3833, 861.3397, 348.286, 245.006, -4.577637e-05, 489.0079, 39.55069, 1042.368, 572.2416, 585.9912, 562.812, 166.9308, 699.5804, 1247.995, 2422.062, 451.7874, 674.019, 603.6001, 565.0049, 492.6772, 53.10551, 57.36032, 622.1636, 46.83869, 684.1313, 906.4485, 161.2457, 249.0924, 646.0824, 1292.313, 974.4656, 633.9907, 153.4618, 298.0229, 519.59, 1069.387, 861.7012, 246.0096, 552.6004, 107.7095, 655.665, 898.5195, 512.4905, 382.6484, 66.51967, 1434.178, 1121.063, 1264.047, 1642.932, 930.0797
4, 423.8947, -9.536743e-07, 96.58733, 433.9172, 178.9721, 142.4488, 499.1535, 272.4413, 338.5909, 710.0427, 311.0931, 816.6085, 428.6824, 234.2177, -4.577637e-05, 466.2222, 37.79148, 1034.985, 548.1847, 560.2076, 536.2084, 159.8017, 666.7235, 1322.616, 2508.26, 450.06, 818.8572, 576.9396, 540.2115, 470.2361, 50.9539, 54.86779, 594.9046, 44.91519, 656.3956, 848.1412, 154.2231, 237.9446, 615.4395, 1251.542, 932.1988, 605.9636, 145.8058, 284.9882, 502.2235, 1219.132, 823.58, 233.7324, 527.0897, 102.437, 667.1505, 916.2139, 487.8795, 364.4925, 63.7173, 1648.82, 1191.216, 1239.978, 1563.905, 927.0464
4.1, 404.7283, -1.907349e-06, 92.19034, 414.0577, 170.8625, 135.9852, 475.2436, 291.6818, 322.6551, 680.6851, 294.7134, 774.2003, 409.869, 223.9044, -4.577637e-05, 444.4981, 36.11052, 1117.786, 525.1392, 535.5586, 510.8622, 152.977, 635.4098, 1318.599, 2490.241, 453.7675, 782.6264, 551.4568, 516.5061, 448.8172, 48.88947, 52.48358, 568.84, 43.07068, 629.7844, 793.5845, 147.5064, 227.2956, 699.9005, 1247.047, 957.4116, 579.1755, 138.5319, 272.5236, 478.1746, 1165.979, 787.1453, 222.0679, 502.7566, 97.42263, 660.7864, 871.458, 464.4503, 347.1981, 61.03299, 1575.478, 1309, 1217.506, 1571.564, 879.7812
4.2, 386.4285, -1.907349e-06, 87.9935, 395.1071, 206.4462, 129.8148, 493.4753, 278.4636, 307.4692, 652.5411, 279.1961, 733.9945, 391.8812, 214.0452, -4.577637e-05, 423.7863, 34.50433, 1069.594, 503.0624, 562.3801, 486.7142, 146.4438, 769.0507, 1344.685, 2395.83, 575.8344, 747.9987, 527.0995, 493.8409, 428.374, 46.90868, 50.20296, 543.9173, 41.30191, 604.252, 817.634, 141.0822, 249.1844, 732.763, 1177.736, 915.8845, 553.5716, 131.6207, 260.6041, 455.2772, 1217.378, 908.3368, 210.9856, 563.4371, 92.6537, 687.396, 828.8884, 573.6903, 330.7242, 58.46177, 1635.426, 1251.615, 1149.915, 1599.485, 834.9257
4.3, 410.2355, 278.3633, 83.98773, 377.0239, 197.0918, 123.9244, 529.7213, 296.5906, 292.9982, 625.5609, 264.4958, 745.8864, 374.6829, 204.6201, -4.577637e-05, 404.0396, 32.96958, 1185.595, 481.9138, 537.6355, 463.7076, 163.1561, 838.1061, 1286.472, 2539.533, 548.2255, 714.9032, 592.9133, 472.1703, 408.8618, 103.3955, 48.02145, 520.0866, 39.60579, 579.7546, 865.6686, 358.3256, 257.7363, 698.0089, 1112.278, 988.824, 662.5473, 125.0544, 249.206, 433.4763, 1164.301, 868.1525, 200.4563, 646.2766, 88.11821, 657.6417, 788.3983, 763.7109, 315.032, 55.99887, 1609.645, 1196.745, 1202.394, 1709.433, 792.3572
4.4, 391.6867, 263.7439, 80.16431, 359.7682, 188.1612, 118.3013, 551.3521, 283.1499, 279.2081, 676.4551, 250.5696, 707.1509, 457.5541, 195.6101, -4.577637e-05, 385.213, 31.5031, 1151.778, 461.6542, 561.4246, 441.7885, 156.1882, 798.7431, 1423.15, 2431.318, 661.6478, 702.0562, 617.6404, 451.4507, 390.2384, 101.4667, 45.93474, 497.3, 37.97931, 556.2505, 809.9845, 342.7197, 463.0564, 664.9031, 1050.458, 945.9344, 673.301, 172.7381, 238.3064, 547.849, 1211.698, 829.7459, 190.4525, 696.8303, 83.80473, 714.3636, 749.8861, 727.0356, 300.0844, 53.63972, 1551.101, 1144.281, 1346.675, 1627.206, 751.959
4.5, 526.8165, 249.8922, 76.51495, 343.3023, 179.6354, 112.9333, 524.9418, 270.3183, 266.0672, 672.1267, 237.3765, 686.1674, 437.4736, 186.9968, -4.577637e-05, 367.2637, 30.10185, 1147.068, 569.8819, 572.8056, 420.9055, 149.5179, 761.2289, 1387.875, 2423.873, 629.9245, 794.8444, 590.3599, 431.6402, 372.4633, 97.35571, 43.9387, 475.5117, 36.41964, 533.6992, 757.8823, 327.7935, 442.3328, 633.3676, 1157.967, 913.7637, 680.3373, 164.1205, 227.8835, 521.6153, 1179.301, 793.0384, 180.9479, 664.6612, 79.70241, 714.4496, 713.2552, 692.1215, 285.846, 51.37996, 1557.086, 1240.127, 1328.608, 1548.935, 881.8522
4.6, 502.9965, 236.7681, 73.03172, 352.7017, 196.1815, 107.8089, 571.084, 258.0681, 315.0475, 644.3367, 224.8781, 650.5333, 418.2744, 178.7628, -4.577637e-05, 450.7328, 28.76292, 1097.612, 545.9241, 547.6023, 401.0097, 143.1324, 872.5035, 1360.281, 2399.666, 612.9636, 844.1455, 592.0728, 412.6991, 355.4979, 93.41128, 42.02939, 454.678, 34.92402, 512.0623, 871.4758, 375.6136, 422.5367, 603.3277, 1143.243, 958.2136, 761.98, 171.1479, 217.9164, 496.6378, 1181.334, 757.9548, 171.9177, 633.9771, 75.8009, 714.0984, 842.9185, 658.8842, 272.2831, 49.2154, 1487.824, 1185.761, 1333.181, 1543.348, 836.8911
4.7, 480.2535, 316.7576, 69.70706, 336.5592, 187.2922, 124.6788, 600.1919, 246.3731, 300.2198, 728.5604, 213.0378, 634.5906, 468.0478, 170.8914, -4.577637e-05, 429.7305, 27.48355, 1214.825, 522.9736, 523.5079, 382.0543, 137.0196, 929.0322, 1572.846, 2403.38, 622.871, 806.7959, 630.6859, 394.5892, 339.3052, 187.5387, 40.20306, 434.7572, 33.48981, 491.3025, 815.4182, 359.2548, 403.6266, 667.8338, 1079.702, 947.2625, 728.2948, 162.6096, 208.3853, 518.184, 1251.776, 724.4233, 163.3381, 604.7097, 72.09038, 683.1884, 801.743, 844.2855, 259.3639, 47.14203, 1512.796, 1133.779, 1482.554, 1575.134, 794.2224
4.8, 499.6201, 381.3197, 66.53375, 321.1556, 178.8057, 119.0214, 571.4421, 235.2081, 286.0899, 859.2182, 201.8209, 770.717, 447.5067, 163.3665, -5.340576e-05, 409.7068, 26.26109, 1211.719, 534.3058, 641.8776, 363.9949, 131.1679, 885.3987, 1684.625, 2472.874, 687.3204, 771.0989, 656.7775, 377.2739, 323.8502, 179.9404, 38.45608, 415.7091, 32.1145, 471.3843, 836.9821, 343.6085, 385.5627, 786.5156, 1019.693, 987.1266, 696.0988, 154.4973, 327.7068, 493.3707, 1220.067, 720.0256, 155.1867, 722.3, 68.56148, 722.162, 762.5789, 920.6255, 405.358, 45.15601, 1579.278, 1084.075, 1494.769, 1550.713, 853.8305
4.9, 510.51, 361.2931, 63.5049, 306.4569, 244.1303, 113.6208, 624.2554, 224.5491, 345.6739, 896.9734, 191.1946, 730.692, 427.8672, 156.173, -4.577637e-05, 390.6161, 25.093, 1197.851, 667.3305, 613.635, 346.7892, 125.5661, 917.6667, 1750.69, 2403.402, 679.0433, 911.5717, 627.7682, 360.7185, 309.099, 172.65, 36.78502, 397.4956, 30.79567, 452.2737, 783.1432, 328.6436, 368.3073, 895.8047, 1049.959, 944.3106, 718.6638, 146.7897, 313.3737, 512.3439, 1166.873, 688.1721, 147.4421, 726.946, 65.20532, 690.9028, 725.328, 1030.909, 406.7476, 43.25365, 1720.072, 1259.32, 1479.723, 1476.121, 921.8897
5, 487.4273, 342.3182, 60.61393, 353.5847, 233.0684, 108.4652, 594.3529, 214.3731, 329.4047, 859.8868, 181.1278, 692.7457, 409.0895, 177.3792, -4.577637e-05, 412.3487, 23.97686, 1146.206, 639.2761, 586.6352, 330.3968, 120.2036, 975.6257, 1674.901, 2404.575, 646.4861, 910.1113, 600.0403, 344.8896, 472.9288, 165.655, 35.18657, 380.0801, 29.531, 433.9378, 781.3068, 314.3305, 351.8242, 921.9976, 1050.838, 1069.89, 705.1776, 139.4666, 299.6676, 507.5184, 1251.723, 657.7277, 140.084, 775.407, 62.01346, 660.9966, 738.8221, 1028.007, 387.4482, 41.43145, 1657.227, 1204.113, 1507.077, 1502.554, 874.8873
5.1, 533.9304, 324.3399, 57.85457, 337.4019, 222.5077, 103.5435, 565.8829, 204.6583, 326.8993, 824.3336, 192.2702, 656.7699, 391.136, 169.5687, -3.814697e-05, 412.037, 175.8053, 1141.603, 656.5431, 560.8233, 314.7792, 115.07, 1039.881, 1685.656, 2464.598, 615.4897, 869.843, 573.5372, 329.7552, 451.3872, 158.9433, 33.65758, 363.4276, 28.31827, 416.3453, 814.4473, 300.6407, 336.0787, 878.2683, 1054.279, 1050.576, 710.3564, 147.5809, 381.63, 483.2159, 1269.765, 645.6697, 133.093, 739.6104, 58.97784, 632.385, 781.381, 978.64, 369.0646, 39.686, 1644.291, 1151.326, 1670.051, 1553.259, 830.2814
5.2, 590.282, 307.3058, 102.548, 321.9597, 272.2534, 98.84523, 646.9656, 195.3837, 351.0987, 790.2504, 238.3615, 754.7716, 586.9208, 162.1021, -4.577637e-05, 500.3808, 227.0466, 1092.383, 628.9422, 536.1472, 299.8998, 110.1557, 1023.851, 1612.683, 2359.577, 585.9796, 831.3563, 761.7697, 322.8987, 430.8268, 152.5036, 32.19503, 347.5047, 27.15534, 399.466, 762.058, 516.1495, 321.0379, 969.181, 995.683, 1005.008, 710.7209, 179.0694, 393.424, 576.5063, 1244.48, 649.8447, 126.451, 751.2712, 56.09082, 605.0118, 743.2115, 1101.045, 351.5532, 38.01409, 1652.933, 1176.252, 1577.336, 1529.056, 975.7296
5.3, 563.5923, 291.1663, 97.87968, 307.2242, 282.2231, 94.36009, 651.5214, 186.5294, 334.5742, 757.5764, 225.8113, 715.5747, 561.1628, 154.9643, -3.814697e-05, 554.5077, 282.2014, 1100.912, 631.6234, 590.5229, 285.7238, 105.4513, 994.1734, 1648.745, 2364.31, 656.0252, 936.0756, 728.1231, 403.8601, 411.203, 181.3313, 30.79603, 332.2794, 26.04016, 383.2711, 713.0386, 493.6701, 306.6702, 973.1656, 940.3433, 1009.359, 679.3018, 170.1359, 405.7431, 548.9004, 1219.816, 667.764, 120.1405, 716.5888, 53.34512, 578.8236, 706.9067, 1048.17, 334.8727, 36.41262, 1705.84, 1291.039, 1489.769, 1455.506, 925.9822
5.4, 538.1095, 275.8745, 93.42385, 293.1631, 269.4351, 90.07848, 620.3129, 178.0763, 318.8274, 726.2533, 263.8658, 678.4134, 536.5353, 165.1795, -4.577637e-05, 610.2313, 300.4489, 1053.447, 661.9935, 564.54, 457.6904, 100.9478, 947.4805, 1667.57, 2367.626, 753.337, 964.9189, 695.9626, 386.138, 392.473, 173.9845, 29.45782, 317.7213, 24.97078, 367.7327, 667.1724, 472.1697, 292.9455, 999.5769, 960.1645, 1013.654, 757.3693, 161.6481, 465.213, 548.7598, 1194.474, 638.2225, 114.1448, 722.9806, 50.73382, 553.7689, 672.3752, 1128.307, 642.9066, 34.87861, 1835.944, 1234.441, 1407.063, 1540.147, 1040.737
5.5, 513.7789, 261.3857, 89.17087, 304.1469, 257.2266, 85.99113, 693.9576, 170.0064, 303.8217, 696.2253, 249.9727, 729.9125, 512.9886, 157.9062, -4.577637e-05, 581.7969, 417.826, 1196.105, 634.1635, 539.7003, 531.9026, 123.1874, 902.9806, 1595.379, 2435.474, 717.2176, 922.2256, 665.2227, 424.3599, 374.5961, 166.9354, 28.17777, 303.8009, 23.94532, 352.8242, 822.6617, 451.6057, 279.8351, 1011.783, 906.7989, 983.9974, 723.8879, 153.5837, 444.8659, 522.4825, 1273.409, 628.7654, 108.4484, 901.715, 48.25035, 529.7987, 704.1199, 1074.123, 811.265, 33.40923, 1874.522, 1180.325, 1328.948, 1466.063, 987.6749
5.6, 490.5484, 247.6579, 85.1115, 351.4505, 245.5712, 82.08926, 747.5389, 205.8554, 362.3421, 667.439, 236.8111, 799.4417, 490.4753, 150.9531, -3.814697e-05, 554.6876, 399.2411, 1144.535, 607.5034, 515.9536, 506.76, 159.2617, 1045.194, 1693.215, 2355.823, 682.83, 954.5141, 673.6012, 405.7383, 443.0315, 245.4135, 26.95334, 290.4904, 22.96197, 338.5202, 769.744, 431.9374, 267.3114, 1059.188, 1005.899, 941.3172, 691.8867, 145.9217, 425.4086, 497.4634, 1217.889, 729.4154, 103.0363, 860.0873, 82.911, 611.5051, 669.7246, 1022.541, 772.772, 32.00175, 1977.278, 1128.581, 1255.17, 1578.252, 937.3186
5.7, 535.6143, 234.6511, 81.23692, 344.6221, 260.9845, 78.36443, 823.1433, 196.5266, 345.2884, 639.8428, 224.3425, 757.925, 468.95, 158.671, -3.814697e-05, 679.7417, 381.483, 1172.261, 581.9641, 493.2517, 482.8058, 152.4601, 996.1053, 1634.704, 2271.197, 650.0911, 943.5688, 665.6416, 404.7259, 422.8517, 235.4703, 25.78211, 277.7632, 61.44506, 324.7961, 720.2303, 413.1256, 255.3482, 1026.281, 949.9915, 992.5922, 809.013, 138.6419, 607.2508, 473.6424, 1203.943, 697.1465, 97.8942, 820.3815, 78.85242, 585.0358, 736.8873, 1010.662, 736.1055, 30.65356, 2044.661, 1079.105, 1185.488, 1523.716, 889.5296
5.8, 511.3965, 222.3273, 77.53873, 328.8495, 319.6382, 74.80862, 783.714, 187.6205, 389.4302, 613.3876, 212.5304, 718.5645, 448.3694, 233.1904, -3.814697e-05, 648.0685, 364.5146, 1121.72, 557.4985, 576.9812, 459.984, 145.949, 949.3217, 1631.501, 2350.247, 618.9219, 990.9844, 787.606, 386.9658, 403.5912, 225.9301, 24.66178, 420.6425, 58.92173, 311.6283, 673.9015, 395.1331, 243.9203, 1032.775, 1000.131, 949.5391, 773.2486, 131.7253, 580.6913, 499.0441, 1151.452, 666.3051, 93.00877, 782.5086, 74.99252, 589.3934, 700.8912, 962.1274, 701.1788, 29.36217, 1953.711, 1031.798, 1119.675, 1479.03, 974.6129
5.9, 574.4445, 210.6509, 74.0089, 315.5678, 305.1549, 71.41415, 746.1733, 213.6856, 380.382, 673.0812, 201.3402, 681.2479, 428.692, 222.9223, -3.814697e-05, 683.9724, 348.3011, 1073.358, 633.182, 551.5941, 491.1936, 139.716, 937.535, 1688.517, 2250.098, 688.2744, 1078.61, 752.8182, 369.9851, 385.2079, 290.1408, 23.59014, 547.2379, 56.50202, 298.9944, 809.7363, 377.9242, 233.004, 983.7914, 944.5444, 948.0307, 739.0652, 125.1537, 555.2934, 475.1474, 1239.405, 695.7703, 88.36716, 746.3842, 76.46127, 563.8812, 719.0654, 915.9238, 667.9094, 28.12519, 2064.302, 986.5648, 1160.903, 1579.579, 1089.495
6, 548.4709, 199.5876, 70.63976, 301.1249, 291.3279, 68.17371, 710.4309, 231.6181, 439.2401, 645.2518, 190.7392, 692.2941, 409.8781, 213.1064, -4.577637e-05, 697.2329, 332.8087, 1172.202, 606.5632, 527.324, 508.1742, 133.7491, 1017.552, 1615.419, 2409.859, 655.2745, 1030.886, 719.567, 353.7495, 367.662, 278.3855, 22.56505, 665.3209, 54.18169, 286.8727, 757.65, 361.4648, 222.5761, 937.1313, 892.047, 958.9692, 706.3931, 162.0087, 549.4512, 452.395, 1185.368, 693.3463, 83.95718, 711.9274, 83.9796, 769.7819, 830.6874, 1053.891, 636.2184, 26.94032, 1972.478, 943.3148, 1194.102, 1503.598, 1033.947
6.1, 566.1983, 189.1054, 67.42399, 287.343, 278.1273, 65.0803, 676.4006, 263.9848, 418.5672, 673.0114, 180.6963, 672.7298, 391.89, 244.4563, -4.577637e-05, 664.7447, 318.0054, 1121.663, 730.2736, 504.1219, 567.056, 128.0371, 969.761, 1667.012, 2307.17, 623.8568, 985.2743, 687.7844, 338.2264, 350.9152, 267.1065, 21.58452, 765.556, 51.95663, 275.2425, 708.9142, 345.7223, 212.615, 892.6843, 990.9871, 995.3639, 675.1652, 153.9264, 525.4197, 716.8216, 1219.935, 662.673, 79.76729, 679.0613, 79.86872, 736.4615, 790.1094, 1120.726, 606.0312, 25.80536, 2066.126, 1196.648, 1362.853, 1431.273, 981.2318
6.2, 540.5977, 281.1612, 64.35461, 310.6159, 265.525, 62.12725, 644.0003, 252.0217, 446.5177, 645.1848, 171.1823, 702.303, 374.6913, 269.1515, -3.814697e-05, 633.7703, 303.8606, 1095.317, 699.5731, 481.9406, 540.2518, 122.569, 1134.562, 1625.28, 2398.88, 593.9454, 1117.677, 699.0139, 323.3844, 431.2191, 256.2845, 20.64659, 753.5638, 49.82296, 264.0837, 702.337, 330.6653, 203.0997, 850.3453, 1313.85, 952.1906, 645.3179, 146.2473, 502.4392, 682.4966, 1250.775, 633.3567, 75.78648, 647.7125, 75.95907, 704.5834, 810.8923, 1066.906, 577.2762, 24.71823, 1974.221, 1144.188, 1376.572, 1362.426, 1026.756
6.3, 551.4345, 266.3948, 112.3773, 360.5638, 253.4936, 59.3082, 613.152, 240.6007, 425.5023, 713.0095, 162.1692, 782.6147, 358.2473, 257.3, -3.814697e-05, 604.2392, 290.3449, 1127.246, 726.2304, 527.3192, 565.307, 162.4621, 1121.994, 1554.921, 2417.432, 565.4681, 1068.225, 751.3886, 309.1937, 411.5774, 245.901, 19.74941, 720.5479, 47.7769, 253.3774, 689.3132, 316.2642, 194.0102, 810.0143, 1493.224, 1027.533, 711.3521, 138.9512, 522.21, 844.8118, 1196.241, 635.3807, 72.00434, 801.2699, 72.2408, 674.0851, 771.2812, 1036.844, 549.8856, 23.67689, 1989.263, 1861.082, 1452.04, 1443.494, 1165.695
6.4, 526.5013, 252.4039, 188.2576, 447.1118, 319.9422, 56.61708, 583.7815, 266.5431, 405.476, 683.5291, 153.6306, 741.9719, 342.5251, 245.9703, -3.433228e-05, 607.8434, 277.4305, 1078.645, 721.2371, 554.6597, 538.5854, 155.5238, 1069.298, 1487.607, 2383.679, 618.3015, 1143.833, 718.2005, 295.6258, 392.8304, 235.9381, 52.94715, 850.0769, 58.91034, 243.1051, 794.0427, 302.4902, 185.3275, 872.9092, 1498.22, 1102.072, 679.905, 250.595, 499.3699, 823.45, 1144.086, 716.8629, 68.41095, 764.2794, 68.70454, 644.907, 733.6052, 987.052, 626.516, 22.67942, 1900.777, 1779.495, 1410.876, 1374.059, 1199.731
6.5, 502.6956, 349.4064, 179.6875, 426.6483, 305.4451, 54.04806, 718.853, 254.464, 419.3381, 739.7959, 171.5353, 773.341, 327.4928, 319.2678, -3.051758e-05, 579.5204, 265.0904, 1032.14, 791.4163, 710.153, 513.127, 148.8819, 1019.077, 1571.409, 2359.127, 588.6565, 1122.967, 686.4783, 311.1743, 374.9373, 226.3789, 77.75609, 812.8324, 64.42144, 233.2492, 742.9659, 289.3161, 177.0334, 831.5081, 1490.135, 1139.297, 696.5214, 272.1957, 587.3057, 785.0422, 1136.194, 685.1492, 64.99689, 728.9965, 165.9857, 616.9918, 697.7695, 1009.585, 675.58, 21.72396, 1889.207, 1701.483, 1480.873, 1307.965, 1262.339
6.6, 616.5084, 331.0558, 220.2603, 407.1215, 327.998, 51.59561, 684.4193, 290.489, 399.6019, 709.208, 162.5036, 733.1798, 313.1202, 343.7379, -2.670288e-05, 788.527, 253.2992, 1039.695, 758.1454, 678.9064, 573.8841, 142.5236, 971.2142, 1593.695, 2467.665, 692.0248, 1073.281, 656.1572, 297.5195, 428.3955, 217.207, 74.37729, 853.2101, 61.77588, 223.7929, 828.6823, 276.7158, 169.1104, 935.3794, 1443.484, 1109.512, 665.7299, 287.7608, 612.5328, 747.4505, 1086.657, 750.9638, 61.7532, 695.3423, 157.8605, 590.285, 798.454, 1047.792, 643.5251, 20.80877, 1840.977, 1626.892, 1398.661, 1296.256, 1258.972
6.7, 588.633, 313.669, 210.2332, 503.1078, 372.5359, 49.25444, 651.6349, 350.2465, 510.2997, 679.8848, 153.9474, 803.1122, 299.3784, 390.2116, -2.670288e-05, 751.7849, 242.0325, 994.8695, 841.8007, 735.3452, 546.7571, 136.4368, 1027.554, 1524.703, 2415.753, 658.845, 1123.463, 627.1755, 284.4638, 433.6951, 208.4067, 71.14531, 815.8282, 59.23896, 214.72, 775.3773, 264.6642, 161.5421, 1065.268, 1363.255, 1066.219, 730.4938, 273.4048, 585.7422, 730.485, 1083.479, 773.257, 58.6714, 663.2419, 150.1331, 564.7342, 759.4506, 997.4749, 627.655, 19.93213, 1885.279, 1555.571, 1321.012, 1346.984, 1218.733
6.8, 562.0179, 297.1953, 200.6627, 480.0816, 355.6557, 56.8844, 620.421, 334.3742, 516.3907, 651.774, 183.4328, 793.9039, 286.2397, 393.7658, -2.670288e-05, 716.7548, 231.2669, 979.6339, 915.8499, 786.0361, 580.2925, 130.61, 979.2932, 1458.697, 2494.165, 627.2562, 1073.755, 694.3209, 299.8625, 442.0096, 199.963, 68.05377, 780.0843, 75.02503, 206.015, 725.5012, 253.1375, 154.3125, 1014.743, 1440.881, 1043.327, 750.5165, 259.7651, 686.8845, 695.5059, 1036.24, 739.0485, 55.74339, 632.6234, 142.784, 540.2894, 813.1983, 1133.157, 709.7734, 19.09242, 1862.925, 1487.376, 1353.433, 1359.615, 1286.462
6.9, 536.6063, 281.5868, 200.3053, 458.1092, 339.5404, 54.30325, 660.5068, 319.2212, 492.0868, 726.1365, 183.5583, 752.6749, 273.6776, 409.0764, -2.288818e-05, 753.2919, 220.9802, 937.3975, 951.6755, 751.4506, 552.8625, 125.032, 958.5655, 1491.492, 2483.195, 720.9644, 1137.147, 663.6534, 286.704, 421.8763, 191.8613, 65.09657, 745.9063, 140.4617, 197.6628, 678.8334, 242.1129, 147.4064, 1057.585, 1444.018, 998.0731, 717.3381, 246.8059, 656.842, 760.6672, 991.0599, 821.6416, 52.96151, 749.9943, 135.7945, 516.9026, 833.8981, 1078.74, 755.225, 18.28809, 1812.792, 1422.171, 1278.296, 1294.215, 1266.452
7, 551.1074, 266.798, 236.9011, 511.8271, 419.363, 51.83922, 628.8679, 304.7549, 468.9266, 732.1145, 229.088, 713.5869, 261.6669, 391.0636, -2.288818e-05, 836.7616, 211.151, 896.9821, 911.6673, 718.387, 613.9597, 119.6923, 913.5449, 1426.924, 2396.068, 686.3972, 1137.594, 634.3405, 286.8567, 402.6602, 184.0879, 62.26788, 789.0088, 159.9954, 189.6492, 749.2228, 231.5684, 140.8094, 1007.425, 1411.577, 1028.612, 900.2241, 346.6525, 628.1135, 724.2427, 947.8502, 799.2658, 50.31845, 715.3708, 129.1473, 494.5282, 793.1633, 1062.741, 764.0913, 17.51764, 1732.156, 1359.824, 1270.022, 1277.088, 1422.731
7.1, 526.189, 252.786, 291.192, 533.9268, 400.361, 53.94245, 598.7444, 290.9442, 446.8565, 701.8442, 217.026, 730.6884, 250.1832, 373.8439, -2.288818e-05, 822.9259, 201.7591, 924.0216, 908.4675, 686.778, 622.1928, 114.5806, 903.1866, 1404.375, 2453.849, 653.4873, 1087.26, 606.3223, 274.269, 504.4979, 176.6295, 59.5621, 754.4399, 171.7131, 181.9606, 828.682, 221.4831, 134.5076, 959.644, 1449.328, 983.9965, 860.4275, 329.3586, 809.4837, 689.5624, 988.712, 851.5815, 223.5276, 682.3458, 122.8254, 473.1223, 883.6883, 1011.706, 727.8367, 16.77965, 1707.044, 1300.211, 1199.515, 1304.223, 1453.419
7.2, 533.324, 307.0473, 277.9359, 606.5733, 382.22, 51.49479, 570.064, 277.7593, 425.8251, 732.5082, 215.2674, 801.0529, 239.2035, 448.5429, -1.907349e-05, 802.634, 192.7849, 934.6905, 929.2343, 751.7197, 592.7823, 109.6872, 894.743, 1441.72, 2485.797, 622.1552, 1166.879, 579.5416, 262.2336, 549.7975, 169.4732, 56.9739, 765.5142, 164.6614, 174.5836, 775.3771, 211.837, 128.4879, 914.1292, 1407.793, 986.2886, 822.3902, 312.9274, 791.5801, 656.5428, 945.6046, 813.908, 212.3725, 650.8453, 116.813, 452.6429, 840.5213, 993.0656, 738.9244, 16.07275, 1779.896, 1243.211, 1132.923, 1241.487, 1379.316
7.3, 509.2097, 290.9214, 363.4477, 578.8117, 364.901, 49.1582, 542.7574, 265.172, 405.7836, 702.2216, 241.2486, 759.4526, 228.7057, 428.7923, -1.525879e-05, 981.7959, 184.2098, 956.851, 890.1696, 718.6441, 564.7619, 105.0028, 852.72, 1483.35, 2544.588, 592.3255, 1115.25, 553.9438, 284.346, 524.7546, 162.6069, 54.49817, 751.2289, 157.8994, 167.5057, 862.8633, 202.6111, 122.7376, 870.7731, 1394.576, 962.2655, 786.0344, 321.964, 756.9585, 625.1042, 1003.09, 777.9012, 218.5777, 620.7991, 111.0948, 433.05, 799.463, 990.4632, 703.864, 15.39563, 1700.723, 1188.71, 1070.027, 1181.77, 1467.543
7.4, 542.5692, 275.6425, 346.9023, 676.3427, 348.3668, 46.92762, 578.6714, 253.1551, 386.6854, 673.1873, 238.3892, 720.0126, 218.6686, 409.9113, -1.525879e-05, 997.0982, 176.0162, 915.5968, 852.7471, 687.0239, 626.2521, 126.6326, 812.6707, 1419.134, 2449.943, 563.926, 1162.248, 641.6307, 271.8684, 500.8524, 156.0187, 52.13002, 745.1094, 151.415, 160.7148, 807.3596, 193.7869, 117.2446, 1007.117, 1317.066, 981.3442, 751.2858, 340.2321, 723.8511, 595.1712, 959.3561, 743.4872, 298.5563, 592.14, 105.6567, 414.3052, 760.4102, 957.1933, 670.467, 14.74703, 1798.747, 1136.598, 1098.762, 1124.925, 1498.541
