 , C000, C001, C003, C005, C006, C007, C009, C015, C016, C017, C019, C023, C024, C026, C027, C028, C030, C032, C034, C036, C039, C042, C043, C045, C048, C051, C055, C058, C059, C060, C063, C066, C067, C068, C069, C075, C079, C088, C089, C101, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.7, 649.3926, 626.2285, 1029.155, 233.7415, 562.3779, 268.0892, 1774.539, 540.4952, 1412.883, 548.608, 866.5607, 396.0995, 136.0661, 304.5262, 728.7031, 58.86072, 630.4194, 233.4579, 265.4304, 139.5509, 1070.132, 312.3228, 122.5886, 1016.876, 1047.393, 390.7835, 221.1174, 228.1192, 2194.586, 587.8467, 294.4776, 536.9227, 1143.515, 1081.653, 1661.592, 15.25293, 564.5433, 1056.212, 193.7042, 1579.099, 2323.508
5.8, 620.0626, 599.0899, 981.7966, 223.6779, 554.7985, 255.7149, 1743.473, 534.3414, 1474.514, 524.6176, 896.6725, 380.0041, 130.5123, 292.1714, 698.8097, 56.48352, 667.0417, 245.5802, 278.5562, 133.8603, 1026.36, 298.7786, 117.4416, 974.9706, 999.2191, 371.5737, 211.1621, 218.326, 2157.222, 563.0255, 282.2676, 522.6829, 1206.631, 1129.394, 1726.065, 14.60205, 536.5497, 1011.273, 185.6889, 1572.375, 2334.233
5.9, 592.0574, 573.1274, 936.6174, 214.0476, 610.5939, 243.9117, 1692.535, 590.2876, 1413.191, 501.6764, 860.2352, 364.5628, 125.1851, 282.9543, 670.1426, 54.20232, 696.1262, 250.047, 360.3785, 128.4017, 984.3776, 285.8217, 112.5108, 1031.506, 953.261, 353.3082, 201.6551, 208.9533, 2157.917, 539.2523, 270.5639, 499.5849, 1225.298, 1081.202, 1728.335, 13.97894, 509.9442, 1029.374, 178.0052, 1505.219, 2233.72
6, 565.317, 548.2901, 893.5171, 204.8319, 584.8925, 232.6534, 1677.533, 565.6014, 1354.418, 479.7383, 825.2786, 349.7489, 120.0754, 271.4747, 693.196, 52.01325, 667.2689, 253.7025, 344.5055, 123.1658, 944.1128, 273.4267, 107.787, 1055.232, 909.4166, 335.9406, 192.5761, 199.983, 2067.049, 548.3786, 259.3455, 479.0615, 1173.021, 1077.108, 1691.335, 13.38243, 484.658, 1111.479, 170.6395, 1595.671, 2137.536
6.1, 539.7843, 524.5292, 905.5378, 196.013, 560.2729, 221.9147, 1600.358, 541.9477, 1298.089, 458.7596, 791.7424, 335.537, 115.1743, 260.4608, 726.7603, 49.91259, 639.6078, 242.9517, 329.3316, 118.1433, 905.4949, 261.5692, 103.2615, 1011.747, 867.5889, 319.4267, 183.9059, 191.3978, 2045.413, 525.2239, 248.5922, 481.3787, 1221.468, 1079.973, 1694.818, 12.81136, 460.6257, 1064.188, 163.5786, 1527.52, 2271.118
6.2, 515.4048, 501.7979, 880.486, 187.5737, 593.0921, 211.6717, 1526.733, 607.2243, 1244.103, 438.6983, 858.6013, 321.9026, 110.4732, 249.8938, 779.9365, 47.89677, 613.0935, 261.3413, 314.826, 113.3257, 868.4567, 250.2259, 98.92605, 970.0527, 827.6849, 303.7246, 175.626, 183.1811, 1959.282, 503.0468, 238.2847, 460.106, 1196.309, 1064.162, 1712.638, 12.26467, 437.785, 1018.909, 156.8099, 1540.547, 2173.323
6.3, 492.1264, 480.0518, 864.3752, 179.4978, 568.1274, 201.9015, 1492.383, 654.095, 1192.362, 419.5142, 823.7111, 308.8222, 105.9639, 239.7555, 747.9413, 45.96237, 622.1798, 300.4225, 300.9593, 108.7045, 938.8225, 239.3745, 94.7726, 963.5168, 789.6163, 288.7944, 167.7189, 175.3172, 2070.124, 481.8061, 228.4047, 439.7733, 1193.218, 1018.754, 1638.305, 11.74131, 416.0768, 975.5573, 150.3212, 1474.75, 2203.297
6.4, 469.8994, 555.0096, 824.5992, 171.7697, 544.2136, 192.5822, 1423.726, 626.7404, 1142.773, 401.1691, 823.9197, 296.2733, 101.6388, 230.0284, 791.6748, 44.10609, 596.388, 287.6919, 287.7034, 104.2718, 900.421, 228.9938, 90.79353, 968.9005, 753.2987, 274.5981, 160.1678, 167.7908, 2032.485, 461.4623, 218.9343, 420.3393, 1177.748, 975.2827, 1567.197, 11.24028, 469.4398, 934.0496, 144.101, 1524.876, 2108.422
6.5, 448.6763, 530.9575, 786.6537, 164.3742, 521.3063, 183.6931, 1435.273, 600.5298, 1175.206, 383.6262, 831.5143, 284.2344, 97.49016, 220.6961, 759.1982, 42.32478, 634.0355, 275.5009, 275.0314, 100.0198, 894.0417, 219.0632, 86.98153, 985.2817, 718.6514, 261.0996, 152.9567, 160.5876, 2039.126, 457.8545, 209.8566, 401.7639, 1175.949, 1046.426, 1499.176, 10.76063, 446.162, 894.308, 138.1382, 1537.953, 2141.58
6.6, 428.4117, 507.9476, 837.2284, 157.2971, 540.278, 175.2143, 1411.542, 635.7261, 1220.136, 366.8504, 797.7249, 272.6846, 93.51087, 211.7423, 843.0866, 40.61541, 663.1827, 263.8264, 262.9175, 95.94122, 857.472, 209.5632, 83.32957, 944.6785, 685.5977, 248.2647, 146.0702, 153.6936, 2047.254, 461.4626, 201.1553, 384.0095, 1274.595, 1001.775, 1481.932, 10.30145, 424.0385, 856.2573, 132.4222, 1472.267, 2110.412
6.7, 409.0624, 485.9349, 798.7017, 150.5248, 517.5364, 167.1269, 1382.984, 609.1398, 1169.392, 350.8082, 765.3084, 346.4187, 89.69401, 203.1518, 1061.394, 38.97507, 680.3415, 252.6466, 251.3371, 92.02895, 912.4899, 200.4753, 79.83095, 905.7485, 654.0643, 236.0607, 139.4938, 173.4545, 2036.114, 485.14, 192.8147, 367.0397, 1220.214, 1061.47, 1546.756, 9.861858, 403.012, 819.8256, 126.9427, 1583.658, 2072.031
6.8, 390.587, 464.8762, 761.9479, 144.0441, 588.5278, 159.4128, 1341.715, 583.6652, 1132.953, 335.4675, 734.2092, 332.3421, 86.03294, 194.9098, 1017.852, 37.40099, 652.1386, 281.0048, 240.2669, 88.2762, 898.5051, 191.7814, 76.47922, 917.8174, 623.9813, 439.299, 133.2134, 166.0081, 2051.537, 521.9341, 184.82, 350.8198, 1168.154, 1038.078, 1529.788, 9.441028, 383.0282, 784.9439, 121.6899, 1516.02, 2045.798
6.9, 372.946, 444.7301, 805.9835, 137.8423, 563.7552, 152.0547, 1346.46, 559.256, 1115.882, 320.7977, 704.3738, 318.8375, 82.5213, 187.0022, 1020.638, 35.89047, 664.2267, 269.097, 229.6842, 84.67648, 928.8697, 183.4645, 73.26821, 879.9943, 595.2819, 534.7532, 127.2158, 158.8814, 2083.979, 499.8959, 177.1568, 457.2127, 1155.742, 1079.76, 1463.391, 9.038157, 364.0352, 751.5464, 116.6544, 1494.384, 2099.071
7, 356.1019, 425.4571, 853.0463, 131.9076, 540.0254, 145.0362, 1310.172, 535.8676, 1069.474, 306.7694, 675.7508, 305.8817, 79.153, 179.4154, 1047.39, 34.44096, 636.6918, 262.3104, 219.5676, 81.22356, 914.1694, 175.5084, 70.19202, 917.8438, 567.9025, 508.4662, 121.4883, 152.0606, 2067.145, 505.1919, 169.8113, 437.0079, 1106.432, 1062.991, 1509.585, 8.652475, 345.9841, 719.5698, 111.8274, 1468.325, 2095.211
7.1, 340.0184, 407.0192, 813.7917, 126.2284, 517.2944, 138.3417, 1336.212, 671.109, 1024.996, 336.9082, 648.2909, 293.4523, 75.92219, 172.1364, 1004.423, 33.05, 680.532, 311.5357, 209.8967, 77.91143, 922.4462, 167.8972, 67.24498, 880.0197, 541.7823, 483.4714, 116.0186, 145.5327, 1980.1, 483.8607, 162.7704, 417.696, 1088.164, 1017.632, 1529.219, 8.283253, 540.8417, 688.9539, 107.2, 1514.487, 2004.991
7.2, 324.6614, 440.7233, 776.3435, 120.7937, 495.5203, 131.9562, 1274.739, 643.0429, 982.3674, 322.1754, 699.4515, 281.528, 72.82325, 165.1528, 1063.16, 31.71521, 652.3212, 298.3342, 200.6517, 74.73437, 884.7146, 317.6265, 64.42168, 915.6203, 516.8635, 459.7054, 110.7952, 139.285, 1896.72, 463.4301, 156.0214, 399.2375, 1118.968, 1013.084, 1555.391, 7.929786, 591.2761, 659.6404, 102.7642, 1540.801, 2053.806
7.3, 309.998, 474.5352, 740.6185, 115.593, 474.6626, 125.8655, 1216.094, 616.1505, 941.5118, 308.0868, 671.0285, 270.0882, 69.8508, 158.4524, 1019.546, 30.43433, 625.2798, 285.6922, 191.8139, 71.68686, 870.9177, 317.6299, 61.71691, 877.8878, 493.0909, 437.1076, 105.8069, 133.3055, 2022.923, 443.8622, 149.5522, 381.5948, 1160.7, 1113.754, 1506.415, 7.591403, 717.5112, 820.6789, 98.51188, 1474.993, 2042.211
7.4, 295.9969, 453.9705, 775.6984, 110.6162, 454.683, 120.0558, 1260.893, 627.5554, 983.8701, 294.6143, 643.7606, 270.5988, 66.99968, 152.0239, 977.7216, 29.20518, 599.3594, 273.5859, 183.3653, 68.76362, 835.2937, 358.7225, 59.1257, 960.6048, 470.4116, 415.6206, 101.0432, 127.5827, 1937.74, 425.1206, 143.3513, 364.7317, 1159.585, 1066.229, 1538.856, 7.26746, 681.9326, 785.761, 94.43553, 1503.79, 1980.239
7.5, 282.6281, 434.297, 812.2737, 105.8537, 435.5443, 114.5144, 1202.885, 648.0603, 942.9521, 328.5758, 662.3774, 259.6031, 65.67001, 145.8562, 1041.454, 28.02567, 645.0542, 268.6091, 175.2889, 65.95959, 842.2247, 343.1661, 56.64328, 921.0185, 448.7755, 395.1899, 96.49402, 122.1056, 1970.757, 456.9551, 137.4075, 348.6137, 1110.112, 1020.733, 1533.281, 6.95734, 648.1181, 752.3287, 90.52786, 1485.452, 1956.494
7.6, 269.8632, 448.9175, 774.8954, 101.2962, 417.2112, 109.2287, 1230.083, 732.0105, 903.7358, 314.2073, 666.4124, 249.0542, 62.98953, 139.9388, 1043.482, 26.8938, 618.3141, 257.2267, 167.5682, 63.2699, 826.925, 328.2842, 54.26509, 883.0636, 428.1345, 433.7158, 92.14963, 116.8637, 1995.042, 437.6606, 131.7102, 333.2081, 1116.295, 1092.422, 1540.152, 6.660453, 746.9479, 720.3188, 86.78189, 1422.008, 1997.838
7.7, 353.1058, 620.4056, 739.2371, 96.93494, 399.6497, 104.187, 1173.493, 729.8594, 960.5158, 300.4672, 639.3319, 238.934, 60.41847, 134.4023, 1000.676, 25.80764, 592.6824, 246.3266, 160.1876, 60.68989, 801.9563, 314.0478, 51.98675, 891.3354, 408.4429, 412.3955, 88.00083, 111.8467, 1911.033, 419.1808, 126.249, 318.4832, 1153.328, 1045.808, 1518.894, 6.376235, 709.9096, 769.0941, 83.19092, 1470.244, 2036.362
7.8, 337.1577, 593.5193, 828.9907, 92.76146, 382.8275, 99.37796, 1194.28, 720.2986, 920.5691, 287.3279, 699.2957, 248.54, 57.95235, 128.9495, 1055.212, 24.76535, 568.1133, 235.8884, 211.6636, 58.21508, 823.7054, 324.8521, 49.80407, 954.4016, 521.6356, 470.8846, 84.03883, 107.0452, 2087.691, 457.1818, 121.0144, 336.1874, 1191.716, 1030.412, 1546.738, 6.104146, 674.7079, 800.2789, 79.74854, 1476.799, 1948.676
7.9, 321.9299, 567.7983, 790.8431, 88.76766, 366.7134, 94.79093, 1267.969, 699.4691, 946.6709, 387.9118, 727.555, 332.6105, 55.58689, 123.7179, 1150.411, 23.76515, 544.5627, 225.8925, 247.7137, 55.8412, 936.4626, 337.4826, 47.71302, 915.0709, 544.3808, 447.7372, 80.2552, 131.621, 2364.674, 451.4092, 115.9967, 345.9335, 1251.036, 986.4438, 1593.153, 5.843668, 641.2516, 819.8652, 76.44861, 1413.725, 1933.34
8, 307.3899, 543.192, 754.451, 84.94582, 424.5584, 90.41562, 1209.636, 782.2971, 932.6248, 370.9486, 735.0418, 319.095, 53.31798, 118.6986, 1168.24, 22.80535, 589.2321, 257.5908, 298.0486, 68.37186, 906.554, 368.8491, 45.70977, 899.4891, 551.1815, 425.7277, 242.5029, 125.9706, 2590.769, 492.2216, 111.1871, 330.6463, 1304.969, 1104.845, 1524.005, 5.594304, 609.4543, 840.4764, 73.28522, 1432.228, 1850.09
8.1, 427.7667, 564.6101, 830.6511, 81.28853, 406.6878, 86.24226, 1198.635, 749.581, 893.8381, 354.7272, 732.0585, 306.1287, 51.14168, 172.4631, 1158.99, 21.88431, 588.4985, 246.6753, 334.3625, 93.95613, 869.4724, 352.8535, 43.79063, 972.3412, 566.4785, 434.9421, 231.5849, 120.5627, 2697.356, 471.438, 106.577, 316.0346, 1276.651, 1057.7, 1641.411, 5.355581, 728.251, 830.6981, 70.25274, 1371.058, 1823.071
8.199999999999999, 408.4465, 540.1418, 816.0633, 77.78869, 446.82, 82.26154, 1143.491, 718.2332, 970.5646, 416.5404, 718.8748, 296.0407, 49.05421, 185.9546, 1111.445, 21.00047, 599.4417, 236.2223, 355.4141, 90.1248, 997.2635, 451.8804, 41.95206, 932.2712, 568.5551, 573.9891, 221.1584, 115.3869, 2658.846, 451.532, 102.1579, 302.0687, 1269.882, 1082.239, 1570.169, 5.127046, 784.0236, 824.9045, 67.34573, 1516.552, 1811.454
8.300000000000001, 389.9989, 516.734, 857.8054, 83.0752, 484.7957, 78.46456, 1208.383, 688.1962, 930.2, 484.001, 689.6625, 287.7176, 47.05195, 178.4103, 1257.789, 20.15232, 647.9842, 275.9247, 421.7036, 86.44971, 978.3466, 451.8391, 40.19069, 893.8525, 589.7841, 545.7734, 558.3826, 110.4334, 2747.747, 432.4665, 97.92213, 288.7199, 1236.297, 1190.375, 1625.185, 4.908262, 745.1468, 806.0397, 64.55903, 1510.792, 1884.391
8.4, 372.3845, 545.9109, 877.2261, 79.49844, 464.3895, 74.84283, 1223.136, 753.1518, 926.8764, 598.9221, 776.4213, 353.2824, 45.13142, 283.4614, 1206.191, 19.33843, 644.3119, 264.2322, 444.215, 82.92447, 1087.663, 712.7363, 114.9032, 981.311, 562.6576, 518.9448, 533.2429, 105.6925, 2752.127, 565.2789, 225.2119, 275.961, 1210.217, 1249.031, 1678.978, 4.698814, 708.1978, 870.9283, 61.88762, 1658.62, 1840.984
8.5, 355.5657, 587.4173, 987.5724, 76.07568, 444.8422, 71.38828, 1300.925, 772.973, 987.5861, 572.7314, 744.8705, 338.9269, 43.28927, 271.9612, 1231.461, 18.55741, 665.2177, 253.0353, 547.3285, 79.54298, 1101.476, 681.8275, 110.0789, 940.8714, 586.1505, 493.4349, 509.235, 159.4457, 2889.933, 603.6262, 401.027, 363.6229, 1203.592, 1278.386, 1726.015, 4.498304, 673.0809, 927.4996, 59.32676, 1642.83, 1835.242
8.6, 339.5065, 614.2154, 942.1273, 72.80028, 426.1177, 68.09319, 1241.075, 740.6469, 975.9406, 547.6862, 770.6229, 325.1548, 54.13258, 317.22, 1252.691, 17.80793, 637.6417, 242.3128, 523.2211, 76.29939, 1056.422, 652.2593, 105.4572, 945.1555, 726.7863, 684.1368, 486.308, 152.6007, 2868.395, 626.3569, 384.3992, 347.5539, 1290.524, 1273.11, 1673.851, 4.30635, 639.7054, 888.0367, 56.87187, 1692.269, 1804.84
8.699999999999999, 324.1726, 587.5975, 898.7735, 69.66591, 408.1814, 64.95018, 1221.635, 709.6727, 987.7751, 523.7361, 739.3078, 311.9422, 51.92304, 304.3502, 1201.302, 17.08872, 669.1698, 437.295, 500.1756, 73.18806, 1199.653, 623.9732, 101.0295, 906.2058, 847.4707, 650.5066, 464.4133, 146.0496, 2862.435, 684.8653, 368.4608, 373.6867, 1316.965, 1272.009, 1601.2, 4.122588, 736.1225, 928.3975, 54.51856, 1619.993, 1851.122
8.800000000000001, 309.5312, 562.133, 901.4917, 66.66648, 556.0618, 61.95225, 1346.11, 725.3375, 1031.917, 500.8335, 709.2652, 299.2665, 49.80368, 292.0026, 1243.856, 16.39856, 641.43, 418.7645, 478.1451, 70.20361, 1150.583, 596.9139, 96.78777, 928.8204, 898.0366, 636.8571, 443.5043, 151.3265, 2842.854, 711.4917, 353.1832, 439.1012, 1393.74, 1217.731, 1777.368, 3.946667, 727.9443, 921.8009, 52.26262, 1550.802, 1857.673
8.9, 295.5512, 537.7722, 924.9955, 63.79619, 532.6559, 59.09269, 1509.375, 715.4868, 1059.204, 478.9323, 878.8683, 287.106, 47.77083, 280.1559, 1313.368, 15.73627, 614.8401, 401.0191, 457.085, 67.34086, 1235.888, 571.028, 92.72409, 930.5444, 856.7322, 706.2773, 423.5367, 144.8301, 2771.994, 681.4496, 338.5391, 419.6968, 1452.045, 1165.77, 1817.068, 3.778253, 755.2943, 995.4974, 50.10004, 1484.568, 1808.15
9, 282.2025, 573.3228, 932.4583, 61.04948, 641.2187, 56.36513, 1439.935, 793.2032, 1015.153, 536.6823, 894.6913, 275.4395, 45.82095, 268.7898, 1309.091, 15.10073, 589.3525, 384.0258, 436.9525, 64.59484, 1373.116, 546.2646, 88.83103, 984.3674, 892.8834, 671.5587, 404.4681, 240.3204, 2807.156, 688.0195, 324.5022, 413.8599, 1390.093, 1248.273, 1738.201, 3.617025, 717.842, 1068.928, 48.02694, 1421.162, 1881.074
9.1, 269.4568, 548.4769, 889.5494, 58.42103, 614.2283, 53.76346, 1373.691, 760.0311, 972.9337, 513.2134, 908.8403, 264.2472, 43.95066, 257.8848, 1255.389, 14.49086, 643.3582, 367.7525, 417.7067, 61.9608, 1316.95, 522.5751, 85.10143, 943.8018, 914.8016, 638.5468, 386.258, 230.0035, 2798.873, 710.4699, 311.0473, 395.571, 1388.714, 1210.19, 1765.45, 3.462678, 682.2469, 1023.447, 46.03962, 1360.464, 1843.448
9.199999999999999, 257.2867, 524.7079, 848.6151, 55.90574, 588.374, 51.28188, 1406.654, 809.8735, 1002.095, 536.2212, 893.9108, 253.5096, 42.15671, 247.4223, 1203.889, 13.90562, 691.0834, 359.525, 399.3086, 59.43417, 1279.131, 499.913, 81.52841, 904.908, 916.5081, 607.1577, 368.8677, 220.1295, 2809.327, 680.471, 298.1502, 378.0902, 1479.041, 1158.55, 1758.961, 3.314917, 648.4169, 979.9022, 44.13453, 1560.974, 1871.608
9.300000000000001, 245.6663, 501.9689, 809.5644, 53.49875, 563.6078, 48.91484, 1341.941, 805.0565, 960.4186, 520.0604, 857.5858, 243.2083, 40.43599, 237.3842, 1154.503, 13.34401, 662.4352, 384.8216, 381.7208, 57.01057, 1278.699, 478.2336, 78.10541, 867.6169, 874.3541, 577.3115, 352.2604, 210.6793, 2781.203, 651.7388, 285.788, 361.382, 1415.938, 1124.255, 1767.008, 3.173461, 616.2643, 938.2097, 42.30828, 1494.305, 1791.016
9.4, 234.5707, 535.879, 772.3108, 51.19539, 539.8843, 46.65706, 1280.204, 797.7727, 920.476, 497.3184, 822.7368, 233.3256, 38.7855, 227.7534, 1107.142, 12.80509, 634.9746, 436.8402, 364.9077, 54.6858, 1226.395, 457.4944, 74.82612, 831.8626, 834.1391, 548.9325, 336.4008, 201.6349, 2726.154, 624.2197, 273.9383, 378.076, 1455.618, 1290.736, 1690.315, 3.038042, 585.7061, 898.291, 40.55759, 1467.726, 1820.067
9.5, 223.9763, 563.4882, 736.7714, 48.9912, 517.1593, 44.50349, 1221.308, 794.2758, 882.1944, 475.5709, 796.5612, 223.8445, 37.20238, 218.5134, 1061.724, 12.28793, 608.6523, 418.3289, 348.8352, 52.45583, 1176.23, 437.6546, 71.68452, 797.5817, 795.7737, 521.9485, 321.2552, 192.9787, 2845.062, 597.8626, 262.5799, 361.3683, 1393.515, 1235.66, 1616.95, 2.908401, 556.6631, 983.6824, 38.87936, 1463.17, 1741.694
9.6, 213.8604, 539.0686, 881.6447, 46.88191, 495.3908, 42.44933, 1165.121, 786.5979, 845.505, 454.7744, 775.9658, 214.7487, 35.68388, 209.6481, 1120.509, 11.79166, 647.8314, 400.6021, 333.4706, 50.3168, 1203.21, 418.6752, 68.67481, 895.0891, 759.1729, 496.2911, 306.7916, 184.6942, 2748.255, 572.6184, 251.6925, 345.399, 1376.372, 1234.268, 1546.769, 2.784292, 584.3506, 941.829, 37.27056, 1523.444, 1714.37
9.699999999999999, 204.2013, 515.7072, 841.0741, 44.86344, 474.5386, 40.48997, 1111.519, 766.079, 810.3414, 434.8874, 744.4335, 206.0224, 34.22736, 201.1426, 1132.38, 11.31543, 708.353, 383.6264, 318.7827, 48.26498, 1251.899, 400.5188, 65.79147, 879.3807, 769.239, 471.8948, 292.9791, 176.7653, 2749.304, 548.4401, 241.2565, 335.0749, 1317.649, 1273.751, 1479.635, 2.66548, 555.3749, 901.7563, 35.72834, 1458.378, 1811.365
9.800000000000001, 194.9785, 493.3582, 838.8502, 42.93187, 454.5642, 38.62106, 1060.383, 762.5755, 776.6403, 415.87, 778.6479, 197.6508, 32.83029, 192.9821, 1085.926, 10.85843, 678.9889, 367.3701, 304.7417, 46.29684, 1200.691, 383.1498, 63.02919, 869.2756, 733.8585, 448.6978, 279.7885, 169.1768, 2702.876, 564.8991, 231.2533, 391.7938, 1261.432, 1219.399, 1514.213, 2.551738, 690.2057, 863.3888, 34.24993, 1491.762, 1867.716
9.9, 186.1723, 471.9778, 860.3167, 41.08346, 435.4305, 36.83841, 1011.6, 739.7849, 815.8733, 418.9721, 803.3037, 189.6193, 31.49025, 185.1528, 1064.406, 10.41989, 650.842, 351.8026, 291.3192, 44.40895, 1172.22, 366.534, 60.38289, 901.9365, 700.1054, 426.6411, 267.1917, 161.9141, 2589.061, 560.442, 221.6648, 374.48, 1207.613, 1167.366, 1600.626, 2.442848, 655.9811, 826.6536, 32.83269, 1462.244, 1787.291
10, 177.7637, 509.4768, 852.0544, 39.31463, 417.1022, 35.13804, 1032.463, 748.3174, 836.7091, 400.6507, 770.6605, 181.9142, 30.2049, 177.641, 1092.28, 9.999064, 623.8619, 377.8916, 278.4879, 42.59805, 1124.272, 350.6388, 57.84769, 864.7679, 710.876, 405.6686, 255.1621, 154.9631, 2668.392, 536.7778, 212.4738, 357.9313, 1288.904, 1203.875, 1531.154, 2.338606, 623.4534, 791.4814, 31.4741, 1399.792, 1828.14
10.1, 169.735, 510.1029, 885.9865, 37.62196, 399.5453, 33.51616, 984.9642, 757.1078, 801.9114, 383.1305, 803.6063, 174.5222, 28.97202, 170.434, 1047.472, 9.595232, 598.0003, 361.8783, 266.2218, 40.861, 1078.285, 335.4329, 55.41893, 863.5408, 678.1799, 385.7271, 243.6741, 148.3106, 2677.611, 514.1129, 203.664, 342.1139, 1260.585, 1301.756, 1516.207, 2.238812, 592.5387, 757.8058, 30.17173, 1418.712, 1749.419
10.2, 162.0689, 517.5076, 855.4913, 36.00217, 382.7276, 31.96914, 955.5974, 766.9334, 768.5608, 366.3764, 859.5519, 167.4306, 27.78946, 163.5194, 1004.501, 9.207709, 686.7141, 357.3557, 254.4959, 39.19477, 1034.179, 320.8864, 53.09215, 868.7579, 646.9877, 366.7659, 232.7033, 141.9436, 2611.462, 538.4897, 195.2194, 326.9955, 1241.882, 1246.209, 1492.935, 2.143276, 563.1569, 725.5629, 28.92325, 1523.009, 1789.438
10.3, 154.749, 495.0806, 866.2499, 34.45211, 437.9546, 30.49353, 990.2689, 734.8599, 736.5973, 350.3549, 824.623, 160.6271, 26.65517, 156.8853, 963.2941, 8.835837, 658.247, 342.2126, 243.2865, 37.59649, 1005.529, 306.9708, 50.86305, 832.9566, 617.2301, 440.783, 222.2265, 135.85, 2671.154, 515.7525, 187.125, 312.5452, 1242.975, 1193.033, 1497.655, 2.051817, 535.2321, 694.692, 27.72643, 1538.496, 1769.659
10.4, 147.7597, 547.9564, 885.3605, 32.9688, 419.5201, 29.08603, 944.7112, 704.1276, 705.963, 335.0341, 824.6767, 154.1001, 25.56717, 150.5204, 923.7771, 8.478985, 679.4891, 408.1913, 232.5708, 36.06339, 964.399, 293.6586, 48.72755, 835.3281, 658.979, 419.1154, 212.2213, 151.547, 2558.674, 493.9753, 179.3662, 298.7334, 1189.943, 1182.042, 1432.652, 1.964261, 508.692, 665.1344, 26.57913, 1650.086, 1813.904
10.5, 141.0861, 524.2099, 903.2053, 31.54934, 421.482, 27.74349, 901.2494, 720.6709, 676.6028, 320.3832, 791.165, 147.8383, 24.52359, 144.4137, 885.8813, 8.136544, 678.0284, 434.717, 222.3271, 34.5928, 967.5334, 280.9237, 46.6817, 800.9044, 628.6699, 398.5128, 202.6666, 145.0411, 2613.223, 473.1177, 171.9291, 285.532, 1244.241, 1322.104, 1456.584, 1.880441, 483.4678, 732.3154, 25.4793, 1698.816, 1802.554
10.6, 134.7139, 501.4925, 861.6426, 30.191, 433.0005, 26.46292, 911.1306, 756.687, 648.4637, 306.373, 759.0151, 141.8309, 23.5226, 138.5548, 941.5085, 7.807934, 705.9644, 416.2957, 212.5346, 33.18218, 998.7397, 268.7411, 44.72175, 767.8994, 599.7548, 378.9231, 193.5421, 210.3165, 2503.183, 480.8419, 164.8004, 292.2712, 1224.189, 1265.689, 1463.414, 1.800198, 459.4945, 701.1572, 24.42499, 1757.494, 1784.658
10.7, 128.6295, 479.7596, 821.9924, 28.89114, 414.7745, 25.24146, 869.2137, 725.0419, 739.5433, 292.9755, 807.2896, 136.0677, 22.56248, 132.9335, 940.8721, 7.492595, 676.6993, 398.6549, 203.1734, 31.82908, 1043.029, 257.0869, 42.84409, 811.2234, 572.1697, 360.2963, 184.8284, 201.2877, 2594.469, 460.5388, 157.9672, 286.2736, 1171.959, 1291.097, 1452.652, 1.723379, 436.7098, 719.8378, 23.4143, 1902.927, 1995.051
10.8, 122.8199, 458.9684, 876.7454, 27.64725, 473.7243, 24.07638, 910.2318, 758.3831, 732.7308, 361.8411, 796.7213, 130.5386, 21.64153, 127.5403, 902.275, 7.189992, 648.6474, 396.3936, 194.2245, 30.53116, 1000.365, 330.6828, 41.04527, 852.8099, 545.8533, 342.5852, 176.507, 192.6464, 2633.358, 441.093, 151.4174, 273.6228, 1121.958, 1236.005, 1444.233, 1.649839, 486.2159, 815.6335, 22.44544, 1821.653, 2073.579
10.9, 117.2728, 542.847, 862.4969, 26.45691, 453.7841, 22.96508, 868.3562, 726.6672, 836.7756, 346.018, 852.5474, 125.2342, 20.75818, 122.3659, 865.2612, 6.89961, 679.0313, 379.5962, 185.6698, 29.28616, 959.4464, 419.1573, 39.32197, 817.6658, 704.3763, 325.7447, 168.5602, 184.3761, 2659.482, 422.4683, 145.1391, 261.5311, 1188.156, 1225.34, 1381.549, 1.579436, 485.9078, 925.5652, 21.51666, 1743.85, 2089.446
11, 111.9761, 519.3219, 872.0454, 25.31782, 451.6225, 21.90507, 922.9865, 696.2776, 837.1132, 330.8868, 817.9031, 120.1454, 19.91089, 117.4015, 894.373, 6.620955, 741.6305, 363.5106, 177.4919, 28.09194, 1011.625, 400.98, 37.67102, 783.9699, 671.9792, 309.732, 160.9712, 176.4609, 2547.494, 404.63, 139.1212, 249.9737, 1244.577, 1214.958, 1412.17, 1.512038, 461.8135, 1029.711, 20.62632, 1764.233, 2223.278
