 , C001, C002, C003, C004, C009, C010, C014, C016, C017, C021, C023, C025, C028, C032, C033, C034, C035, C036, C040, C041, C044, C045, C047, C048, C050, C056, C061, C066, C067, C068, C071, C075, C078, C082, C084, C085, C086, C087, C089, C091, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
290.9, 1041.842, 436.2171, 620.5341, 489.1324, 880.0565, 263.7379, 498.8311, 1490.14, 0.03776393, 668.6127, 834.6611, 53.0694, 759.1837, 177.0485, 109.8275, 448.3173, 1208.093, 18.52534, 373.393, 444.6024, 28.93305, 558.1355, 349.5561, 0.2062432, 2167.813, 472.309, 915.854, 690.2111, 734.9083, 315.194, 678.7657, 934.6232, 20.83261, 71.65836, 444.0556, 426.1647, 556.8611, 633.8733, 438.2935, 1356.187, 130.1752
291, 1036.349, 416.1833, 591.6324, 511.1438, 843.1066, 314.5752, 478.2444, 1594.856, 0.03610738, 724.9008, 844.1848, 50.81025, 724.6937, 169.7916, 105.3265, 538.8924, 1205.114, 17.75661, 356.4317, 426.5934, 27.66965, 533.7369, 370.5895, 0.1974997, 2096.553, 452.2902, 878.5154, 731.1716, 704.0455, 370.4769, 647.141, 894.8041, 19.9375, 68.65726, 425.7815, 459.3349, 533.7189, 702.8373, 420.4112, 1299.95, 124.5722
291.1, 989.9645, 397.0696, 704.5416, 578.4475, 807.7081, 300.7761, 458.5074, 1541.456, 0.0345235, 694.9116, 906.2183, 48.64728, 691.7707, 162.8322, 101.01, 516.8711, 1156.267, 17.01977, 364.6601, 409.3139, 26.46143, 510.4048, 355.0513, 0.1891269, 2107.013, 433.1199, 890.6078, 696.1557, 674.4788, 354.1287, 616.9897, 887.1379, 19.08084, 96.95263, 408.2595, 440.5957, 520.6664, 673.5591, 494.21, 1305.543, 119.2104
291.2, 982.2956, 409.1994, 738.4751, 554.7216, 835.2686, 287.5822, 439.5848, 1514.481, 0.03300909, 708.027, 867.9999, 46.57638, 696.2565, 156.1581, 96.87037, 495.7496, 1210.964, 16.31351, 348.0956, 392.7343, 25.30596, 488.0927, 340.1646, 0.1811091, 2120.64, 442.7586, 854.2985, 662.8167, 646.1537, 338.5018, 742.7369, 849.3419, 18.261, 92.8922, 391.4585, 422.6209, 499.0284, 645.5005, 498.2607, 1280.654, 232.7612
291.3, 1028.127, 399.0074, 704.0802, 531.9689, 854.155, 274.9671, 421.4432, 1505.373, 0.03156111, 678.736, 831.3932, 44.59364, 768.8869, 149.7575, 92.90038, 480.4014, 1161.881, 15.63656, 332.2834, 376.8263, 24.20094, 466.756, 325.902, 0.1734311, 2177.84, 423.9923, 819.4694, 665.2976, 658.293, 323.5645, 708.1317, 813.1561, 17.47638, 89.00182, 375.3489, 442.1157, 594.312, 667.4729, 477.9317, 1410.675, 267.7294
291.4, 982.1104, 380.6826, 671.2872, 523.6422, 899.4409, 262.9054, 464.2522, 1501.066, 0.03017665, 650.6567, 796.3304, 42.69531, 733.9561, 143.6192, 89.0931, 460.7702, 1185.264, 14.9877, 317.1896, 361.5626, 23.14418, 446.352, 312.2375, 0.1660787, 2098.311, 406.0214, 786.0604, 673.8795, 630.6477, 309.2864, 675.1388, 778.512, 16.72547, 85.27438, 359.9023, 424.0789, 569.6133, 639.6679, 458.4322, 1352.179, 256.2058
291.5, 1012.095, 363.1993, 664.6666, 502.1642, 891.7463, 251.3728, 445.0926, 1507.186, 0.02885293, 623.739, 762.7463, 40.87778, 756.8674, 137.7326, 85.44185, 451.9377, 1169.678, 14.36577, 302.7814, 371.3651, 22.13356, 485.2011, 318.6451, 0.1590379, 2096.665, 388.8122, 754.0134, 641.6073, 651.2614, 295.6383, 705.8828, 832.6219, 16.00683, 81.70304, 345.0913, 406.778, 581.6926, 613.0212, 463.6493, 1403.778, 245.1782
291.6, 988.9501, 396.8513, 633.7093, 522.1331, 862.1652, 240.3461, 426.7237, 1505.396, 0.02758726, 597.9349, 886.9617, 39.13763, 868.2703, 132.0872, 81.94023, 433.4697, 1162.363, 13.76964, 289.0276, 356.3227, 21.16707, 485.898, 305.2849, 0.1522957, 2055.771, 372.3324, 723.2729, 683.9241, 645.6837, 282.5925, 697.837, 874.7518, 19.04889, 78.28127, 330.8899, 390.183, 594.4705, 652.1434, 444.7325, 1392.538, 234.6252
291.7, 944.6867, 401.6969, 651.4846, 590.1668, 825.9664, 229.8031, 409.1129, 1481.438, 0.02637712, 628.8773, 849.5554, 37.47156, 875.0474, 126.6732, 78.58212, 428.8063, 1115.25, 13.19825, 275.8987, 341.8895, 20.24279, 478.1695, 292.4848, 0.1458393, 2183.814, 461.4552, 693.7856, 651.1708, 618.5679, 270.1223, 701.2706, 837.4834, 18.23042, 75.00281, 317.2729, 386.8574, 569.7652, 624.977, 426.5875, 1552.081, 224.5265
291.8, 1117.939, 383.2485, 679.459, 565.9602, 791.2875, 254.0889, 392.2289, 1487.72, 0.02522006, 602.8606, 813.7266, 35.87641, 890.1392, 140.478, 75.36163, 411.2835, 1134.676, 12.65057, 336.6088, 328.041, 19.35886, 457.2666, 280.2214, 0.1396566, 2174.397, 441.8965, 746.9078, 619.9862, 653.326, 258.2025, 668.5974, 801.8029, 26.4024, 91.81989, 304.2162, 381.3741, 652.9886, 598.9422, 409.1828, 1605.965, 214.8624
291.9, 1093.926, 365.6474, 647.8128, 542.7465, 817.136, 304.8429, 395.1918, 1488.332, 0.02411376, 689.7827, 779.4088, 34.34916, 849.6999, 288.8081, 72.27313, 459.6104, 1161.946, 12.12562, 334.4887, 314.7534, 18.51353, 437.2774, 363.5845, 0.133736, 2218.201, 449.4488, 794.4105, 708.4935, 625.8893, 317.4916, 637.4464, 767.6425, 25.26797, 124.0692, 291.6969, 419.4566, 625.8515, 618.7831, 392.4882, 1659.966, 205.6143
292, 1063.53, 407.1126, 617.6405, 573.6782, 803.6271, 291.4707, 499.1172, 1484.352, 0.02305599, 773.7302, 746.5384, 32.88693, 811.0978, 417.8085, 69.3112, 440.8288, 1222.213, 11.62245, 362.8799, 302.0041, 17.70512, 510.2534, 348.34, 0.1280664, 2330.763, 430.399, 762.023, 753.3334, 599.6049, 391.1836, 624.8422, 805.4491, 24.18228, 118.8732, 279.6928, 402.3443, 627.0968, 645.713, 376.4747, 1591.132, 196.7643
292.1, 1063.665, 388.4155, 588.8735, 550.1479, 769.8862, 333.2481, 478.5187, 1440.269, 0.02204461, 810.2133, 834.6765, 31.48695, 883.7991, 460.4049, 66.47066, 469.8636, 1214.18, 11.14016, 393.5385, 372.3275, 16.932, 632.1455, 333.7347, 0.1226371, 2249.604, 412.1565, 752.3226, 922.3711, 623.2856, 373.9216, 720.101, 771.1334, 23.14324, 199.4843, 268.1826, 385.9301, 601.0356, 652.262, 361.1146, 1719.458, 188.2951
292.2, 1054.462, 467.2611, 561.4464, 578.003, 760.2174, 375.4241, 549.2153, 1532.524, 0.0210776, 778.657, 839.3629, 69.36304, 956.5507, 568.6005, 63.74654, 450.6631, 1264.838, 10.67789, 375.6621, 357.246, 16.19265, 699.6041, 396.5107, 0.1174381, 2378.573, 396.4354, 766.2183, 878.1986, 597.1105, 357.4213, 969.8926, 858.7776, 60.28942, 191.1298, 257.1462, 370.1855, 576.0576, 718.3005, 395.8517, 1648.157, 252.524
292.3, 1007.267, 502.9888, 731.3216, 554.2953, 794.718, 452.0069, 526.5493, 1490.891, 0.02015302, 848.3073, 803.964, 66.41029, 960.8345, 624.6515, 61.13405, 432.2472, 1339.46, 20.77413, 409.3376, 342.7755, 15.48558, 757.0668, 383.7551, 0.1124594, 2321.595, 514.2958, 846.881, 971.261, 654.8291, 428.9543, 1034.568, 822.1898, 57.69896, 250.705, 246.5639, 355.0833, 552.5154, 730.7972, 379.701, 1579.813, 241.6549
292.4, 1032.006, 532.9104, 697.2598, 575.803, 761.3511, 432.1792, 526.17, 1426.62, 0.01926898, 873.8738, 899.1145, 182.7227, 975.818, 599.0483, 58.62863, 414.5838, 1462.139, 19.91208, 439.7491, 404.4004, 14.80938, 908.3421, 373.9378, 0.1076918, 2281.133, 492.4973, 914.831, 924.7473, 673.1951, 579.6436, 1116.629, 787.1608, 55.21981, 273.0089, 236.4172, 408.9027, 529.5537, 746.5253, 496.6041, 1514.302, 231.2536
292.5, 1061.221, 526.9999, 779.6946, 552.1856, 729.3851, 628.1287, 504.4551, 1468.954, 0.01842373, 837.7216, 953.0924, 238.4082, 960.7831, 574.4946, 56.22588, 397.6422, 1402.875, 83.32999, 558.7935, 388.0198, 14.16271, 1229.115, 358.2592, 0.1031263, 2414.543, 623.3929, 1046.446, 961.2401, 644.924, 654.731, 1252.573, 753.6242, 52.84719, 261.5751, 226.688, 392.221, 507.5463, 857.7838, 554.8038, 1451.509, 351.0055
292.6, 1045.114, 502.7968, 779.8019, 626.7881, 698.7613, 717.1381, 508.7367, 1405.628, 0.01761555, 803.0651, 1033.315, 228.2593, 953.3508, 550.9473, 53.92161, 396.2775, 1436.995, 79.8721, 641.2242, 372.3027, 13.54428, 1497.827, 357.585, 0.09875437, 2392.513, 706.2833, 1035.796, 915.2062, 617.8401, 811.3607, 1194.214, 721.5164, 50.5765, 250.6202, 217.3591, 376.2198, 486.4535, 866.4149, 557.9289, 1391.319, 415.122
292.7, 1069.108, 479.7053, 743.4822, 661.9957, 753.3491, 767.324, 487.7412, 1345.032, 0.01684283, 783.6521, 1046.837, 218.5424, 910.0398, 528.3651, 51.71177, 401.8826, 1378.75, 76.5577, 612.0968, 357.2223, 12.95285, 1432.35, 365.7702, 0.09456778, 2308.91, 676.3475, 1127.645, 871.3768, 641.4031, 944.7054, 1138.573, 690.7766, 48.40339, 240.1241, 208.4142, 458.1125, 466.2373, 874.3583, 599.2476, 1333.625, 498.9421
292.8, 1021.257, 457.6743, 755.4044, 634.843, 728.4915, 737.1364, 467.6122, 1287.049, 0.016104, 804.796, 1053.942, 252.4134, 868.6964, 522.2862, 49.5925, 385.4601, 1412.905, 73.38084, 603.1346, 356.432, 12.38725, 1438.779, 350.4341, 0.09055867, 2323.029, 723.657, 1081.672, 868.4413, 614.467, 974.1428, 1085.526, 661.3464, 46.32364, 230.0676, 261.9102, 439.4232, 502.5563, 863.4318, 574.7983, 1278.324, 477.4667
292.9, 1031.195, 436.6551, 720.221, 608.8039, 749.6641, 767.4836, 448.314, 1360.074, 4.571166, 771.5016, 1067.287, 307.8691, 917.1075, 500.8788, 47.56008, 369.7086, 1355.637, 70.3358, 575.7374, 351.3134, 11.84635, 1375.883, 335.741, 0.08671953, 2350.836, 692.9848, 1037.573, 826.8516, 588.6622, 931.1562, 1034.949, 633.17, 44.33325, 220.4322, 251.1319, 421.4963, 481.6708, 827.4637, 551.3467, 1307.024, 456.9156
293, 985.0411, 416.6012, 745.718, 593.6653, 718.1888, 785.8842, 444.7589, 1332.296, 4.370647, 739.5847, 1022.276, 375.8206, 875.4431, 480.3488, 45.61095, 354.6008, 1300.689, 67.41712, 569.9999, 337.0832, 11.32906, 1389.269, 321.6639, 0.08304314, 2255.939, 663.6127, 995.272, 787.2535, 563.9411, 890.0665, 986.7296, 606.1942, 42.42839, 211.2004, 240.7972, 404.3008, 461.6534, 865.5713, 528.8518, 1267.911, 437.249
293.1, 995.8393, 397.4683, 710.9857, 623.2451, 727.3013, 778.0616, 432.1182, 1300.226, 4.178925, 708.988, 979.1627, 403.0143, 835.6714, 477.2654, 43.7417, 340.1104, 1247.969, 64.61956, 574.7382, 323.4294, 10.83437, 1328.538, 308.1771, 0.07952262, 2269.994, 635.4855, 1073.37, 749.5519, 540.2581, 1023.466, 940.7564, 580.3676, 40.60537, 202.3552, 230.8877, 387.8067, 456.4991, 829.514, 507.2747, 1271.25, 418.4289
293.2, 979.8436, 379.2141, 677.8712, 597.6817, 758.2675, 743.9312, 451.9246, 1244.174, 3.995612, 758.7601, 937.8679, 403.6653, 887.0176, 477.8009, 41.94906, 326.2121, 1244.949, 61.93808, 548.6309, 333.654, 10.36127, 1270.461, 295.2557, 0.07615133, 2196.591, 608.5504, 1029.61, 713.6558, 525.9017, 978.3027, 896.9252, 555.6413, 38.86068, 193.8805, 221.386, 371.9856, 437.5277, 794.9589, 486.578, 1312.004, 400.4189
293.3, 973.9396, 361.7982, 711.0683, 669.0172, 726.431, 727.877, 446.3472, 1354.55, 3.82034, 727.3702, 898.3146, 386.4814, 846.7202, 458.2169, 40.22989, 312.8817, 1194.488, 59.36788, 523.7095, 320.1391, 9.908834, 1240.941, 282.8761, 0.07292297, 2130.217, 582.757, 987.6338, 757.8155, 539.1456, 935.1325, 855.1361, 531.9684, 37.19096, 185.7606, 212.2754, 356.81, 419.3447, 761.8431, 466.7256, 1337.456, 383.1841
293.4, 930.348, 371.7869, 717.717, 641.5765, 703.3889, 695.948, 432.6842, 1318.666, 3.652757, 705.3039, 860.4295, 498.3816, 808.2534, 451.4476, 38.58117, 300.0961, 1146.072, 56.90433, 499.9202, 307.1716, 9.476152, 1186.694, 271.0156, 0.06983148, 2110.516, 558.0569, 947.3688, 721.5236, 597.498, 1048.156, 815.2941, 509.3042, 35.59298, 177.9809, 203.5397, 342.2534, 401.9174, 730.1069, 447.6833, 1379.61, 366.6911
293.5, 888.7075, 354.7121, 684.2889, 615.2612, 747.7051, 665.4196, 414.8274, 1374.657, 3.492526, 817.4279, 824.1422, 494.3792, 771.5342, 564.8525, 37.00002, 287.833, 1130.166, 54.54301, 477.2115, 329.2419, 9.062365, 1134.818, 259.6523, 0.06687105, 2066.647, 604.8055, 908.7454, 686.9698, 689.4452, 1197.98, 777.3083, 487.6056, 34.06365, 170.5269, 195.1635, 439.3901, 457.8053, 699.6927, 471.0287, 1322.401, 350.908
293.6, 911.7751, 338.4216, 652.4178, 643.2552, 740.7491, 646.4582, 397.7076, 1377.343, 3.339323, 783.6109, 789.3851, 603.2484, 736.4832, 613.7643, 35.48367, 276.071, 1084.358, 52.27967, 455.5344, 315.9057, 8.666646, 1085.21, 248.7655, 0.06403612, 2098.921, 641.8588, 871.6966, 654.0707, 664.9484, 1145.116, 741.0924, 695.5139, 32.60004, 163.3852, 211.186, 421.4645, 443.402, 670.5455, 458.0534, 1355.209, 335.8042
293.7, 870.9659, 322.8792, 663.0989, 616.8712, 792.9359, 618.1006, 381.2942, 1367.824, 3.19284, 965.3362, 756.0939, 577.5684, 797.5193, 588.6074, 34.02946, 264.7896, 1070.026, 50.11026, 463.085, 303.1097, 8.288207, 1037.771, 238.3352, 0.06132137, 2108.14, 616.3686, 836.1583, 622.7472, 673.6749, 1232.984, 706.5638, 688.5189, 31.19932, 156.5425, 273.7867, 404.2703, 424.9749, 642.6125, 439.3649, 1299.012, 321.3505
293.8, 831.9833, 308.0506, 702.7579, 646.4128, 759.6438, 590.9871, 445.8473, 1375.225, 3.052783, 925.4003, 724.2068, 563.8079, 761.2878, 623.8629, 32.63485, 253.9692, 1026.655, 52.18974, 442.0496, 290.832, 7.926293, 1019.051, 228.3422, 0.05872171, 2085.224, 606.3367, 876.9302, 592.9238, 680.6432, 1220.736, 755.1127, 659.1849, 29.85878, 149.9864, 262.5196, 387.7775, 407.3137, 663.3989, 421.4389, 1355.271, 307.5189
293.9, 873.673, 293.903, 718.9184, 619.8992, 763.9011, 638.8167, 427.4472, 1417.261, 2.918869, 887.1165, 693.6644, 539.8068, 726.7023, 598.2921, 31.29739, 292.9994, 985.0421, 50.02405, 421.9696, 340.7138, 7.580182, 974.5037, 218.7682, 0.05623227, 2048.855, 580.6371, 867.5079, 564.5286, 652.0593, 1329.295, 719.9309, 821.7075, 28.57583, 143.7049, 251.7162, 371.9576, 490.0769, 635.7635, 408.6797, 1408.171, 294.2827
294, 834.5692, 332.1629, 793.5242, 618.8786, 784.8964, 610.7944, 440.3451, 1392.159, 2.79083, 904.8734, 664.4102, 516.8275, 732.7594, 596.6298, 30.01475, 313.2243, 1117.643, 47.94824, 464.9993, 326.9129, 7.249185, 931.9037, 209.5956, 0.05384836, 2033.853, 556.0269, 884.1147, 537.4932, 692.9975, 1270.636, 686.3883, 896.9583, 27.34802, 137.6865, 241.3574, 356.7831, 484.994, 609.2795, 414.1081, 1349.779, 281.6162
294.1, 880.7083, 365.2205, 960.017, 593.4944, 767.9294, 664.8112, 422.1721, 1379.327, 2.668408, 983.5995, 666.4591, 614.9278, 746.9614, 572.1752, 28.78467, 300.4247, 1134.738, 45.95856, 443.8769, 313.6711, 6.932641, 891.166, 200.8076, 0.05156551, 1951.751, 533.3819, 848.0701, 602.9459, 663.8948, 1264.388, 654.4084, 858.7438, 26.17296, 131.9201, 231.4249, 342.2276, 528.4341, 625.2291, 397.2125, 1360.039, 269.4948
294.2, 843.1924, 365.5422, 915.3036, 587.0807, 735.6873, 645.9254, 404.7491, 1319.865, 2.551356, 971.889, 692.5765, 613.5609, 713.0267, 548.7229, 27.60501, 289.6649, 1088.745, 44.05145, 423.7139, 340.724, 6.629919, 875.0003, 192.3881, 0.04937944, 2008.171, 510.7745, 813.4949, 623.5738, 636.0142, 1208.594, 623.9186, 921.5076, 25.04838, 126.3952, 221.9011, 347.8145, 555.9771, 599.1838, 489.1816, 1303.642, 257.8952
294.3, 898.1517, 368.2242, 950.1417, 570.9258, 704.7989, 617.5912, 388.0452, 1420.913, 2.439438, 931.682, 695.0135, 587.4418, 680.6337, 526.2319, 26.47369, 277.8281, 1044.615, 42.22348, 404.4669, 442.8022, 6.340415, 879.5045, 184.3216, 0.04728605, 2161.476, 527.3366, 780.3294, 655.3862, 648.2196, 1155.261, 594.8493, 943.8332, 23.97213, 121.1017, 212.7693, 339.6791, 576.3268, 574.2236, 469.2231, 1370.997, 246.7949
294.4, 857.9522, 368.9003, 934.254, 553.4562, 698.5008, 628.9692, 372.0306, 1359.658, 2.33243, 893.1384, 665.7023, 685.0471, 649.7123, 504.6627, 25.38873, 275.0399, 1097.748, 40.47136, 386.0941, 424.8661, 6.063554, 841.0574, 176.5933, 0.04528141, 2074.34, 506.5223, 748.5161, 623.9997, 625.2282, 1123.432, 567.1344, 930.2034, 22.94212, 116.0299, 204.0133, 341.2994, 554.5365, 645.52, 450.0789, 1314.146, 236.1724
294.5, 819.552, 427.8559, 977.3143, 530.7553, 695.9716, 730.8414, 356.677, 1399.791, 2.230115, 856.1893, 637.6273, 655.8849, 620.1957, 483.9777, 24.34824, 263.8006, 1053.254, 151.9421, 368.5559, 427.7025, 5.798781, 804.291, 169.189, 0.04336175, 2088.257, 534.66, 717.9997, 594.1163, 598.9714, 1154.168, 606.9509, 890.5725, 21.95637, 111.1705, 195.6176, 347.1955, 531.4908, 618.6295, 431.7157, 1328.517, 226.007
294.6, 782.8705, 408.2061, 957.8024, 583.5031, 760.6184, 698.7823, 352.6932, 1430.151, 2.132289, 820.7687, 610.7363, 627.9641, 592.02, 464.1404, 23.35039, 253.0207, 1010.563, 145.6371, 351.8144, 410.3781, 5.545571, 769.1318, 162.0952, 0.04152347, 2003.959, 622.9489, 688.7275, 565.6639, 596.4848, 1156.099, 656.5598, 892.5453, 21.01297, 106.5146, 187.5674, 333.0312, 549.0696, 592.8592, 414.1017, 1367.994, 216.2792
294.7, 747.8309, 389.4588, 913.1922, 581.506, 745.9901, 673.1948, 408.3128, 1429.402, 2.038754, 818.8511, 726.7634, 687.4091, 565.1244, 445.1163, 22.39343, 242.6812, 969.6021, 139.5936, 335.8334, 393.7554, 5.303417, 756.1438, 155.2988, 0.03976312, 2060.383, 596.5452, 660.6486, 538.5742, 578.9684, 1178.795, 625.9697, 854.5189, 20.11011, 102.0537, 237.0387, 319.4447, 543.0383, 568.1624, 466.768, 1388.796, 206.9701
294.8, 757.5078, 371.5724, 870.6597, 557.6547, 750.1411, 696.9579, 391.4618, 1420.945, 1.949322, 784.9753, 696.1132, 692.5206, 663.4874, 426.8719, 21.4757, 232.7643, 945.3625, 211.9959, 320.5783, 377.806, 5.071837, 723.0894, 148.7874, 0.03807741, 1981.32, 571.2607, 674.6354, 512.7819, 554.6544, 1126.777, 596.8049, 818.1125, 19.24603, 97.77964, 227.2839, 337.8829, 520.4705, 658.6698, 447.7239, 1331.206, 198.0617
294.9, 723.6033, 425.7181, 860.957, 562.3591, 718.6458, 692.2498, 375.3062, 1386.216, 1.863813, 752.5009, 755.6094, 783.9137, 655.5608, 409.3753, 20.59557, 223.2526, 932.8921, 203.1989, 306.0161, 371.4973, 4.850369, 736.3735, 142.549, 0.03646315, 1959.3, 631.0622, 735.3394, 488.2247, 531.3614, 1378.601, 568.9988, 913.2238, 18.41909, 93.68458, 217.9306, 324.0985, 563.8153, 670.877, 429.4568, 1307.303, 378.6345
295, 699.6785, 414.166, 950.0615, 560.3654, 702.6125, 724.9722, 359.8174, 1377.129, 1.782055, 721.3699, 723.7426, 892.8343, 660.7036, 427.6469, 19.75151, 214.1296, 895.0796, 194.7669, 292.1154, 356.4495, 4.638572, 704.1833, 136.5721, 0.03491734, 1921.632, 668.8721, 705.3602, 464.8435, 534.0434, 1352.881, 542.4883, 1010.49, 17.62768, 89.76102, 208.9621, 442.5591, 540.384, 642.9301, 411.9351, 1336.515, 362.3373
295.1, 668.3624, 395.1449, 905.8118, 537.3812, 799.4731, 693.1706, 394.9084, 1399.469, 1.703884, 691.5269, 750.7728, 854.8267, 630.6876, 410.1185, 18.94205, 225.807, 937.2463, 186.6848, 278.8462, 342.0112, 4.436023, 732.3729, 130.8459, 0.03343705, 1992.326, 640.522, 676.6032, 519.543, 511.616, 1293.181, 517.213, 1030.722, 16.87027, 86.00178, 200.3628, 424.5043, 669.2161, 616.1475, 466.0238, 1281.093, 346.7416
295.2, 681.1052, 376.9974, 863.6231, 515.3397, 765.9066, 662.764, 378.6106, 1339.139, 1.629141, 662.9184, 719.11, 818.437, 602.0353, 393.3086, 18.16576, 216.5797, 899.2573, 178.938, 266.1797, 387.6095, 4.242319, 700.3575, 125.3597, 0.03201952, 1957.217, 613.3735, 649.0187, 494.662, 490.1304, 1340.637, 493.1153, 1117.78, 16.1454, 82.39998, 192.1173, 407.1861, 661.1104, 590.4805, 447.0101, 1358.238, 331.8171
295.3, 650.6204, 359.6834, 869.998, 547.4178, 749.5993, 692.69, 362.9854, 1310.251, 1.557677, 673.3721, 712.617, 833.0619, 574.6846, 377.1877, 17.42128, 279.0819, 898.5484, 171.5127, 254.0886, 371.9091, 4.057073, 669.7418, 120.1036, 0.03066209, 2000.426, 587.3757, 677.4412, 470.9726, 511.8367, 1301.457, 526.3506, 1070.158, 15.45169, 78.94902, 184.2112, 390.5743, 633.6357, 565.8828, 428.7721, 1301.916, 317.5351
295.4, 621.4999, 343.1645, 829.4773, 547.1666, 726.9034, 662.3045, 356.6448, 1352.837, 1.489348, 645.5147, 727.8636, 797.5988, 760.2821, 387.1576, 16.70731, 267.6775, 862.128, 174.8272, 265.3222, 372.1505, 3.879916, 640.4643, 115.0679, 0.0293622, 1919.674, 562.4797, 649.8225, 492.2866, 490.3419, 1338.182, 529.838, 1024.564, 14.78777, 75.64259, 176.6304, 400.0637, 607.3028, 542.3098, 429.6386, 1332.383, 303.8677
295.5, 593.6829, 327.4043, 893.0228, 528.363, 719.8299, 633.2519, 341.9261, 1386.448, 1.424016, 642.7969, 697.167, 914.8777, 725.7422, 371.2888, 16.02261, 256.7391, 828.9101, 167.5725, 309.9022, 357.0763, 3.710495, 612.4667, 110.2433, 0.02811742, 2016.56, 538.639, 690.8581, 468.7109, 500.0646, 1279.131, 505.1521, 1012.809, 14.15239, 72.47464, 208.5606, 391.0917, 582.0643, 519.7187, 443.6122, 1390.224, 290.7886
295.6, 626.5541, 375.2908, 1014.118, 542.6202, 711.1068, 719.1296, 366.679, 1326.679, 1.361551, 638.6461, 717.1019, 930.0143, 692.7715, 356.0705, 15.36596, 246.2477, 832.6171, 160.6189, 333.5588, 342.6126, 3.548472, 648.077, 105.6209, 0.02692541, 1994.262, 515.8088, 696.6068, 505.5333, 479.0641, 1331.295, 481.6163, 969.6592, 13.5443, 69.43936, 216.593, 413.4946, 719.1575, 498.0687, 425.5129, 1401.475, 278.2725
295.7, 652.0375, 441.9912, 966.8848, 607.183, 713.8319, 692.0303, 433.6639, 1365.591, 1.301825, 612.2253, 686.8591, 896.8533, 661.2987, 341.4759, 14.73623, 278.7384, 798.869, 153.9538, 357.524, 328.7348, 3.393524, 652.1522, 101.1924, 0.02578394, 1998.796, 493.9463, 668.2067, 481.3232, 458.9456, 1325.428, 459.1771, 1002.805, 12.96235, 66.5312, 207.6796, 412.8876, 696.9817, 577.6055, 415.3531, 1343.36, 266.2951
295.8, 714.9722, 443.1319, 921.8515, 582.2784, 742.3591, 704.467, 415.7667, 1306.721, 1.244719, 586.8975, 657.8918, 858.6746, 631.2557, 382.1796, 14.1323, 267.3481, 879.6286, 147.5652, 403.5784, 352.9714, 3.245342, 623.6437, 96.94961, 0.02469085, 1926.15, 487.5719, 674.6964, 458.2726, 492.5899, 1298.302, 511.6053, 1220.149, 12.40539, 63.74484, 199.133, 404.8107, 668.0162, 553.5441, 417.7949, 1359.349, 254.8332
295.9, 682.9716, 422.7805, 909.6749, 558.3954, 711.1906, 673.5648, 398.6081, 1329.416, 1.190118, 562.6176, 630.1462, 822.1212, 602.5775, 366.5148, 13.55313, 256.4231, 933.1049, 141.4418, 389.5439, 338.674, 3.10363, 596.3814, 92.88467, 0.02364411, 2001.13, 572.6644, 647.1896, 436.3259, 478.4045, 1275.656, 523.835, 1168.165, 11.87237, 61.07517, 190.9382, 388.2959, 653.9306, 530.485, 400.7489, 1363.302, 243.8647
296, 652.4031, 424.4012, 930.8833, 535.4919, 710.7425, 644.0182, 382.1576, 1341.931, 1.137913, 588.7908, 686.2892, 834.852, 575.2022, 372.9974, 12.99769, 345.503, 895.2838, 276.2761, 398.5256, 341.8595, 2.968106, 570.3109, 88.99017, 0.02264174, 1935.753, 548.392, 620.8042, 415.4302, 559.8086, 1318.081, 499.4288, 1118.396, 11.36225, 58.51731, 235.1937, 420.45, 706.5495, 545.0932, 435.9019, 1336.161, 233.3683
296.1, 780.0995, 461.015, 887.5269, 588.291, 680.9014, 682.5862, 366.386, 1352.121, 1.087997, 564.4325, 657.346, 843.8535, 549.0706, 426.3486, 12.46501, 331.3844, 954.1738, 332.795, 380.4227, 328.0122, 2.8385, 545.38, 85.25896, 0.02168187, 1976.646, 525.1484, 640.7804, 395.5352, 536.2992, 1259.918, 532.0675, 1119.695, 10.87405, 56.06657, 225.5149, 437.3794, 677.1865, 522.3862, 456.419, 1366.638, 223.3236
296.2, 745.1838, 482.2327, 871.1125, 595.043, 652.3132, 672.5234, 351.2653, 1331.814, 1.040271, 541.0819, 629.6234, 807.9309, 524.1262, 429.4528, 11.95416, 322.5358, 949.5882, 326.2218, 363.1422, 314.7258, 2.714554, 553.402, 81.6842, 0.02076269, 1896.854, 563.7751, 614.6563, 376.593, 513.777, 1297.527, 611.2567, 1071.991, 10.40683, 53.71848, 231.901, 419.5359, 672.9999, 500.6251, 437.7972, 1309.967, 213.7113
296.3, 711.8309, 460.0856, 914.5037, 570.6364, 694.2816, 666.4771, 336.7686, 1274.4, 0.9946383, 518.6974, 628.7513, 773.5376, 500.3149, 429.6721, 11.46425, 309.3557, 911.099, 321.1132, 395.3426, 346.2707, 2.59602, 529.2103, 78.25932, 0.01988247, 2116.714, 555.379, 589.5973, 358.5579, 520.8016, 1270.585, 599.4456, 1026.319, 9.959677, 51.46872, 268.834, 402.4203, 692.0834, 511.7967, 419.9351, 1377.923, 204.5128
